r,theta,gamma11,gamma12,gamma13,gamma22,gamma23,gamma33,K11,K12,K13,K22,K23,K33,Gamma_0_0_0,Gamma_0_0_1,Gamma_0_0_2,Gamma_0_1_0,Gamma_0_1_1,Gamma_0_1_2,Gamma_0_2_0,Gamma_0_2_1,Gamma_0_2_2,Gamma_1_0_0,Gamma_1_0_1,Gamma_1_0_2,Gamma_1_1_0,Gamma_1_1_1,Gamma_1_1_2,Gamma_1_2_0,Gamma_1_2_1,Gamma_1_2_2,Gamma_2_0_0,Gamma_2_0_1,Gamma_2_0_2,Gamma_2_1_0,Gamma_2_1_1,Gamma_2_1_2,Gamma_2_2_0,Gamma_2_2_1,Gamma_2_2_2
6.4,1.09956,1.41964,0,0,41.1269,0,33.3198,0,0,0,0,0,0,-0.0307924,0.0079616,-0.0079616,-0.0079616,4.50819,4.50819,4.50819,4.50819,3.57034,-0.000274822,0.155616,-0.155616,-0.155616,-0.0079616,-0.0079616,-0.0079616,-0.0079616,0.414525,0,0,0,0,0,0,0,0,0
6.4,1.13097,1.41895,0,0,41.1068,0,34.3667,0,0,0,0,0,0,-0.0307163,0.00758639,-0.00758639,-0.00758639,4.51039,4.51039,4.51039,4.51039,3.68347,-0.000261871,0.155692,-0.155692,-0.155692,-0.00758639,-0.00758639,-0.00758639,-0.00758639,0.39511,0,0,0,0,0,0,0,0,0
6.4,1.16239,1.41829,0,0,41.0878,0,35.3608,0,0,0,0,0,0,-0.0306439,0.00718068,-0.00718068,-0.00718068,4.51249,4.51249,4.51249,4.51249,3.79095,-0.000247866,0.155764,-0.155764,-0.155764,-0.00718068,-0.00718068,-0.00718068,-0.00718068,0.374089,0,0,0,0,0,0,0,0,0
6.4,1.19381,1.41767,0,0,41.0698,0,36.2982,0,0,0,0,0,0,-0.0305756,0.00674606,-0.00674606,-0.00674606,4.51446,4.51446,4.51446,4.51446,3.89234,-0.000232864,0.155832,-0.155832,-0.155832,-0.00674606,-0.00674606,-0.00674606,-0.00674606,0.351543,0,0,0,0,0,0,0,0,0
6.4,1.22522,1.41708,0,0,41.0529,0,37.1751,0,0,0,0,0,0,-0.0305117,0.00628425,-0.00628425,-0.00628425,4.51631,4.51631,4.51631,4.51631,3.98723,-0.000216923,0.155896,-0.155896,-0.155896,-0.00628425,-0.00628425,-0.00628425,-0.00628425,0.327562,0,0,0,0,0,0,0,0,0
6.4,1.25664,1.41655,0,0,41.0373,0,37.988,0,0,0,0,0,0,-0.0304525,0.00579707,-0.00579707,-0.00579707,4.51803,4.51803,4.51803,4.51803,4.07524,-0.000200106,0.155955,-0.155955,-0.155955,-0.00579707,-0.00579707,-0.00579707,-0.00579707,0.30224,0,0,0,0,0,0,0,0,0
6.4,1.28805,1.41605,0,0,41.023,0,38.7337,0,0,0,0,0,0,-0.0303981,0.00528647,-0.00528647,-0.00528647,4.51961,4.51961,4.51961,4.51961,4.15599,-0.000182481,0.15601,-0.15601,-0.15601,-0.00528647,-0.00528647,-0.00528647,-0.00528647,0.275679,0,0,0,0,0,0,0,0,0
6.4,1.31947,1.41561,0,0,41.0101,0,39.4092,0,0,0,0,0,0,-0.0303488,0.00475449,-0.00475449,-0.00475449,4.52103,4.52103,4.52103,4.52103,4.22917,-0.000164118,0.156059,-0.156059,-0.156059,-0.00475449,-0.00475449,-0.00475449,-0.00475449,0.247986,0,0,0,0,0,0,0,0,0
6.4,1.35088,1.41521,0,0,40.9985,0,40.0117,0,0,0,0,0,0,-0.0303048,0.00420325,-0.00420325,-0.00420325,4.52231,4.52231,4.52231,4.52231,4.29446,-0.00014509,0.156103,-0.156103,-0.156103,-0.00420325,-0.00420325,-0.00420325,-0.00420325,0.219274,0,0,0,0,0,0,0,0,0
6.4,1.3823,1.41486,0,0,40.9884,0,40.5389,0,0,0,0,0,0,-0.0302663,0.00363498,-0.00363498,-0.00363498,4.52342,4.52342,4.52342,4.52342,4.35161,-0.000125474,0.156142,-0.156142,-0.156142,-0.00363498,-0.00363498,-0.00363498,-0.00363498,0.189658,0,0,0,0,0,0,0,0,0
6.4,1.41372,1.41456,0,0,40.9798,0,40.9886,0,0,0,0,0,0,-0.0302334,0.00305198,-0.00305198,-0.00305198,4.52437,4.52437,4.52437,4.52437,4.40037,-0.00010535,0.156174,-0.156174,-0.156174,-0.00305198,-0.00305198,-0.00305198,-0.00305198,0.15926,0,0,0,0,0,0,0,0,0
6.4,1.44513,1.41432,0,0,40.9727,0,41.359,0,0,0,0,0,0,-0.0302064,0.00245659,-0.00245659,-0.00245659,4.52516,4.52516,4.52516,4.52516,4.44054,-8.47977e-05,0.156201,-0.156201,-0.156201,-0.00245659,-0.00245659,-0.00245659,-0.00245659,0.128205,0,0,0,0,0,0,0,0,0
6.4,1.47655,1.41412,0,0,40.9672,0,41.6487,0,0,0,0,0,0,-0.0301852,0.00185123,-0.00185123,-0.00185123,4.52577,4.52577,4.52577,4.52577,4.47196,-6.39015e-05,0.156223,-0.156223,-0.156223,-0.00185123,-0.00185123,-0.00185123,-0.00185123,0.0966205,0,0,0,0,0,0,0,0,0
6.4,1.50796,1.41399,0,0,40.9632,0,41.8564,0,0,0,0,0,0,-0.03017,0.00123835,-0.00123835,-0.00123835,4.52621,4.52621,4.52621,4.52621,4.49449,-4.27458e-05,0.156238,-0.156238,-0.156238,-0.00123835,-0.00123835,-0.00123835,-0.00123835,0.0646365,0,0,0,0,0,0,0,0,0
6.4,1.53938,1.4139,0,0,40.9608,0,41.9814,0,0,0,0,0,0,-0.0301609,0.000620433,-0.000620433,-0.000620433,4.52647,4.52647,4.52647,4.52647,4.50805,-2.14164e-05,0.156247,-0.156247,-0.156247,-0.000620433,-0.000620433,-0.000620433,-0.000620433,0.0323852,0,0,0,0,0,0,0,0,0
6.4,1.5708,1.41388,0,0,40.96,0,42.0231,0,0,0,0,0,0,-0.0301578,0,0,0,4.52656,4.52656,4.52656,4.52656,4.51257,0,0.15625,-0.15625,-0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,1.60221,1.4139,0,0,40.9608,0,41.9814,0,0,0,0,0,0,-0.0301609,-0.000620433,0.000620433,0.000620433,4.52647,4.52647,4.52647,4.52647,4.50805,2.14164e-05,0.156247,-0.156247,-0.156247,0.000620433,0.000620433,0.000620433,0.000620433,-0.0323852,0,0,0,0,0,0,0,0,0
6.4,1.63363,1.41399,0,0,40.9632,0,41.8564,0,0,0,0,0,0,-0.03017,-0.00123835,0.00123835,0.00123835,4.52621,4.52621,4.52621,4.52621,4.49449,4.27458e-05,0.156238,-0.156238,-0.156238,0.00123835,0.00123835,0.00123835,0.00123835,-0.0646365,0,0,0,0,0,0,0,0,0
6.4,1.66504,1.41412,0,0,40.9672,0,41.6487,0,0,0,0,0,0,-0.0301852,-0.00185123,0.00185123,0.00185123,4.52577,4.52577,4.52577,4.52577,4.47196,6.39015e-05,0.156223,-0.156223,-0.156223,0.00185123,0.00185123,0.00185123,0.00185123,-0.0966205,0,0,0,0,0,0,0,0,0
6.4,1.69646,1.41432,0,0,40.9727,0,41.359,0,0,0,0,0,0,-0.0302064,-0.00245659,0.00245659,0.00245659,4.52516,4.52516,4.52516,4.52516,4.44054,8.47977e-05,0.156201,-0.156201,-0.156201,0.00245659,0.00245659,0.00245659,0.00245659,-0.128205,0,0,0,0,0,0,0,0,0
6.4,1.72788,1.41456,0,0,40.9798,0,40.9886,0,0,0,0,0,0,-0.0302334,-0.00305198,0.00305198,0.00305198,4.52437,4.52437,4.52437,4.52437,4.40037,0.00010535,0.156174,-0.156174,-0.156174,0.00305198,0.00305198,0.00305198,0.00305198,-0.15926,0,0,0,0,0,0,0,0,0
6.4,1.75929,1.41486,0,0,40.9884,0,40.5389,0,0,0,0,0,0,-0.0302663,-0.00363498,0.00363498,0.00363498,4.52342,4.52342,4.52342,4.52342,4.35161,0.000125474,0.156142,-0.156142,-0.156142,0.00363498,0.00363498,0.00363498,0.00363498,-0.189658,0,0,0,0,0,0,0,0,0
6.4,1.79071,1.41521,0,0,40.9985,0,40.0117,0,0,0,0,0,0,-0.0303048,-0.00420325,0.00420325,0.00420325,4.52231,4.52231,4.52231,4.52231,4.29446,0.00014509,0.156103,-0.156103,-0.156103,0.00420325,0.00420325,0.00420325,0.00420325,-0.219274,0,0,0,0,0,0,0,0,0
6.4,1.82212,1.41561,0,0,41.0101,0,39.4092,0,0,0,0,0,0,-0.0303488,-0.00475449,0.00475449,0.00475449,4.52103,4.52103,4.52103,4.52103,4.22917,0.000164118,0.156059,-0.156059,-0.156059,0.00475449,0.00475449,0.00475449,0.00475449,-0.247986,0,0,0,0,0,0,0,0,0
6.4,1.85354,1.41605,0,0,41.023,0,38.7337,0,0,0,0,0,0,-0.0303981,-0.00528647,0.00528647,0.00528647,4.51961,4.51961,4.51961,4.51961,4.15599,0.000182481,0.15601,-0.15601,-0.15601,0.00528647,0.00528647,0.00528647,0.00528647,-0.275679,0,0,0,0,0,0,0,0,0
6.4,1.88496,1.41655,0,0,41.0373,0,37.988,0,0,0,0,0,0,-0.0304525,-0.00579707,0.00579707,0.00579707,4.51803,4.51803,4.51803,4.51803,4.07524,0.000200106,0.155955,-0.155955,-0.155955,0.00579707,0.00579707,0.00579707,0.00579707,-0.30224,0,0,0,0,0,0,0,0,0
6.4,1.91637,1.41708,0,0,41.0529,0,37.1751,0,0,0,0,0,0,-0.0305117,-0.00628425,0.00628425,0.00628425,4.51631,4.51631,4.51631,4.51631,3.98723,0.000216923,0.155896,-0.155896,-0.155896,0.00628425,0.00628425,0.00628425,0.00628425,-0.327562,0,0,0,0,0,0,0,0,0
6.4,1.94779,1.41767,0,0,41.0698,0,36.2982,0,0,0,0,0,0,-0.0305756,-0.00674606,0.00674606,0.00674606,4.51446,4.51446,4.51446,4.51446,3.89234,0.000232864,0.155832,-0.155832,-0.155832,0.00674606,0.00674606,0.00674606,0.00674606,-0.351543,0,0,0,0,0,0,0,0,0
6.4,1.9792,1.41829,0,0,41.0878,0,35.3608,0,0,0,0,0,0,-0.0306439,-0.00718068,0.00718068,0.00718068,4.51249,4.51249,4.51249,4.51249,3.79095,0.000247866,0.155764,-0.155764,-0.155764,0.00718068,0.00718068,0.00718068,0.00718068,-0.374089,0,0,0,0,0,0,0,0,0
6.4,2.01062,1.41895,0,0,41.1068,0,34.3667,0,0,0,0,0,0,-0.0307163,-0.00758639,0.00758639,0.00758639,4.51039,4.51039,4.51039,4.51039,3.68347,0.000261871,0.155692,-0.155692,-0.155692,0.00758639,0.00758639,0.00758639,0.00758639,-0.39511,0,0,0,0,0,0,0,0,0
6.4,2.04204,1.41964,0,0,41.1269,0,33.3198,0,0,0,0,0,0,-0.0307924,-0.0079616,0.0079616,0.0079616,4.50819,4.50819,4.50819,4.50819,3.57034,0.000274822,0.155616,-0.155616,-0.155616,0.0079616,0.0079616,0.0079616,0.0079616,-0.414525,0,0,0,0,0,0,0,0,0
6.4,2.07345,1.42037,0,0,41.148,0,32.2243,0,0,0,0,0,0,-0.030872,-0.00830485,0.00830485,0.00830485,4.50588,4.50588,4.50588,4.50588,3.45203,0.000286671,0.155536,-0.155536,-0.155536,0.00830485,0.00830485,0.00830485,0.00830485,-0.432259,0,0,0,0,0,0,0,0,0
6.4,2.10487,1.42112,0,0,41.1699,0,31.0847,0,0,0,0,0,0,-0.0309548,-0.00861481,0.00861481,0.00861481,4.50349,4.50349,4.50349,4.50349,3.32901,0.00029737,0.155453,-0.155453,-0.155453,0.00861481,0.00861481,0.00861481,0.00861481,-0.448243,0,0,0,0,0,0,0,0,0
6.4,2.13628,1.4219,0,0,41.1926,0,29.9053,0,0,0,0,0,0,-0.0310404,-0.00889029,0.00889029,0.00889029,4.50101,4.50101,4.50101,4.50101,3.20177,0.000306879,0.155368,-0.155368,-0.155368,0.00889029,0.00889029,0.00889029,0.00889029,-0.462418,0,0,0,0,0,0,0,0,0
6.4,2.1677,1.42271,0,0,41.2159,0,28.691,0,0,0,0,0,0,-0.0311285,-0.00913025,0.00913025,0.00913025,4.49846,4.49846,4.49846,4.49846,3.07084,0.000315162,0.15528,-0.15528,-0.15528,0.00913025,0.00913025,0.00913025,0.00913025,-0.474731,0,0,0,0,0,0,0,0,0
6.4,2.19911,1.42354,0,0,41.2398,0,27.4465,0,0,0,0,0,0,-0.0312186,-0.0093338,0.0093338,0.0093338,4.49585,4.49585,4.49585,4.49585,2.93674,0.000322188,0.15519,-0.15519,-0.15519,0.0093338,0.0093338,0.0093338,0.0093338,-0.485139,0,0,0,0,0,0,0,0,0
6.4,2.23053,1.42438,0,0,41.2643,0,26.1768,0,0,0,0,0,0,-0.0313106,-0.00950018,0.00950018,0.00950018,4.49318,4.49318,4.49318,4.49318,2.8,0.000327932,0.155098,-0.155098,-0.155098,0.00950018,0.00950018,0.00950018,0.00950018,-0.493605,0,0,0,0,0,0,0,0,0
6.4,2.26195,1.42524,0,0,41.2891,0,24.887,0,0,0,0,0,0,-0.0314039,-0.0096288,0.0096288,0.0096288,4.49048,4.49048,4.49048,4.49048,2.66118,0.000332371,0.155005,-0.155005,-0.155005,0.0096288,0.0096288,0.0096288,0.0096288,-0.500101,0,0,0,0,0,0,0,0,0
6.4,2.29336,1.4261,0,0,41.3142,0,23.582,0,0,0,0,0,0,-0.0314982,-0.00971922,0.00971922,0.00971922,4.48775,4.48775,4.48775,4.48775,2.52083,0.000335493,0.15491,-0.15491,-0.15491,0.00971922,0.00971922,0.00971922,0.00971922,-0.504606,0,0,0,0,0,0,0,0,0
6.4,2.32478,1.42698,0,0,41.3396,0,22.2672,0,0,0,0,0,0,-0.0315932,-0.00977114,0.00977114,0.00977114,4.485,4.485,4.485,4.485,2.3795,0.000337285,0.154815,-0.154815,-0.154815,0.00977114,0.00977114,0.00977114,0.00977114,-0.507109,0,0,0,0,0,0,0,0,0
6.4,2.35619,1.42786,0,0,41.365,0,20.9477,0,0,0,0,0,0,-0.0316884,-0.00978445,0.00978445,0.00978445,4.48224,4.48224,4.48224,4.48224,2.23776,0.000337744,0.15472,-0.15472,-0.15472,0.00978445,0.00978445,0.00978445,0.00978445,-0.507606,0,0,0,0,0,0,0,0,0
6.4,2.38761,1.42873,0,0,41.3904,0,19.6286,0,0,0,0,0,0,-0.0317835,-0.00975914,0.00975914,0.00975914,4.47949,4.47949,4.47949,4.47949,2.09616,0.00033687,0.154625,-0.154625,-0.154625,0.00975914,0.00975914,0.00975914,0.00975914,-0.5061,0,0,0,0,0,0,0,0,0
6.4,2.41903,1.42961,0,0,41.4158,0,18.3153,0,0,0,0,0,0,-0.0318781,-0.00969539,0.00969539,0.00969539,4.47675,4.47675,4.47675,4.47675,1.95527,0.00033467,0.154531,-0.154531,-0.154531,0.00969539,0.00969539,0.00969539,0.00969539,-0.502604,0,0,0,0,0,0,0,0,0
6.4,2.45044,1.43048,0,0,41.4409,0,17.0128,0,0,0,0,0,0,-0.0319719,-0.00959354,0.00959354,0.00959354,4.47404,4.47404,4.47404,4.47404,1.81564,0.000331154,0.154437,-0.154437,-0.154437,0.00959354,0.00959354,0.00959354,0.00959354,-0.497137,0,0,0,0,0,0,0,0,0
6.4,2.48186,1.43133,0,0,41.4657,0,15.7264,0,0,0,0,0,0,-0.0320644,-0.00945403,0.00945403,0.00945403,4.47136,4.47136,4.47136,4.47136,1.67781,0.000326339,0.154344,-0.154344,-0.154344,0.00945403,0.00945403,0.00945403,0.00945403,-0.489727,0,0,0,0,0,0,0,0,0
6.4,2.51327,1.43218,0,0,41.4902,0,14.461,0,0,0,0,0,0,-0.0321553,-0.00927749,0.00927749,0.00927749,4.46872,4.46872,4.46872,4.46872,1.54232,0.000320245,0.154253,-0.154253,-0.154253,0.00927749,0.00927749,0.00927749,0.00927749,-0.480407,0,0,0,0,0,0,0,0,0
6.4,2.54469,1.433,0,0,41.5141,0,13.2216,0,0,0,0,0,0,-0.0322443,-0.00906468,0.00906468,0.00906468,4.46615,4.46615,4.46615,4.46615,1.4097,0.000312899,0.154165,-0.154165,-0.154165,0.00906468,0.00906468,0.00906468,0.00906468,-0.46922,0,0,0,0,0,0,0,0,0
6.4,2.57611,1.43381,0,0,41.5374,0,12.0132,0,0,0,0,0,0,-0.032331,-0.00881648,0.00881648,0.00881648,4.46364,4.46364,4.46364,4.46364,1.28047,0.000304331,0.154078,-0.154078,-0.154078,0.00881648,0.00881648,0.00881648,0.00881648,-0.456214,0,0,0,0,0,0,0,0,0
6.4,2.60752,1.43459,0,0,41.5601,0,10.8403,0,0,0,0,0,0,-0.0324151,-0.00853392,0.00853392,0.00853392,4.4612,4.4612,4.4612,4.4612,1.15511,0.000294578,0.153994,-0.153994,-0.153994,0.00853392,0.00853392,0.00853392,0.00853392,-0.441445,0,0,0,0,0,0,0,0,0
6.4,2.63894,1.43535,0,0,41.582,0,9.70769,0,0,0,0,0,0,-0.0324962,-0.00821817,0.00821817,0.00821817,4.45885,4.45885,4.45885,4.45885,1.03413,0.000283678,0.153913,-0.153913,-0.153913,0.00821817,0.00821817,0.00821817,0.00821817,-0.424973,0,0,0,0,0,0,0,0,0
6.4,2.67035,1.43607,0,0,41.6031,0,8.61969,0,0,0,0,0,0,-0.0325741,-0.00787049,0.00787049,0.00787049,4.4566,4.4566,4.4566,4.4566,0.917979,0.000271677,0.153835,-0.153835,-0.153835,0.00787049,0.00787049,0.00787049,0.00787049,-0.406868,0,0,0,0,0,0,0,0,0
6.4,2.70177,1.43677,0,0,41.6232,0,7.58059,0,0,0,0,0,0,-0.0326485,-0.00749229,0.00749229,0.00749229,4.45444,4.45444,4.45444,4.45444,0.807106,0.000258622,0.153761,-0.153761,-0.153761,0.00749229,0.00749229,0.00749229,0.00749229,-0.387201,0,0,0,0,0,0,0,0,0
6.4,2.73319,1.43743,0,0,41.6422,0,6.59443,0,0,0,0,0,0,-0.032719,-0.00708507,0.00708507,0.00708507,4.4524,4.4524,4.4524,4.4524,0.701936,0.000244566,0.15369,-0.15369,-0.15369,0.00708507,0.00708507,0.00708507,0.00708507,-0.366053,0,0,0,0,0,0,0,0,0
6.4,2.7646,1.43805,0,0,41.6602,0,5.66506,0,0,0,0,0,0,-0.0327854,-0.00665045,0.00665045,0.00665045,4.45048,4.45048,4.45048,4.45048,0.60287,0.000229563,0.153624,-0.153624,-0.153624,0.00665045,0.00665045,0.00665045,0.00665045,-0.343507,0,0,0,0,0,0,0,0,0
6.4,2.79602,1.43863,0,0,41.6771,0,4.79611,0,0,0,0,0,0,-0.0328474,-0.00619014,0.00619014,0.00619014,4.44868,4.44868,4.44868,4.44868,0.510285,0.000213674,0.153562,-0.153562,-0.153562,0.00619014,0.00619014,0.00619014,0.00619014,-0.319652,0,0,0,0,0,0,0,0,0
6.4,2.82743,1.43917,0,0,41.6927,0,3.99095,0,0,0,0,0,0,-0.0329049,-0.00570596,0.00570596,0.00570596,4.44702,4.44702,4.44702,4.44702,0.424534,0.000196961,0.153504,-0.153504,-0.153504,0.00570596,0.00570596,0.00570596,0.00570596,-0.294582,0,0,0,0,0,0,0,0,0
6.4,2.85885,1.43966,0,0,41.707,0,3.25272,0,0,0,0,0,0,-0.0329575,-0.00519978,0.00519978,0.00519978,4.44549,4.44549,4.44549,4.44549,0.345941,0.000179489,0.153452,-0.153452,-0.153452,0.00519978,0.00519978,0.00519978,0.00519978,-0.268393,0,0,0,0,0,0,0,0,0
6.4,2.89027,1.44011,0,0,41.7199,0,2.58429,0,0,0,0,0,0,-0.0330052,-0.00467359,0.00467359,0.00467359,4.44411,4.44411,4.44411,4.44411,0.274804,0.000161325,0.153404,-0.153404,-0.153404,0.00467359,0.00467359,0.00467359,0.00467359,-0.241187,0,0,0,0,0,0,0,0,0
6.4,2.92168,1.44051,0,0,41.7315,0,1.98825,0,0,0,0,0,0,-0.0330477,-0.00412943,0.00412943,0.00412943,4.44288,4.44288,4.44288,4.44288,0.211392,0.000142542,0.153362,-0.153362,-0.153362,0.00412943,0.00412943,0.00412943,0.00412943,-0.213069,0,0,0,0,0,0,0,0,0
6.4,2.9531,1.44085,0,0,41.7416,0,1.46692,0,0,0,0,0,0,-0.0330848,-0.0035694,0.0035694,0.0035694,4.44181,4.44181,4.44181,4.44181,0.155944,0.00012321,0.153324,-0.153324,-0.153324,0.0035694,0.0035694,0.0035694,0.0035694,-0.184145,0,0,0,0,0,0,0,0,0
6.4,2.98451,1.44115,0,0,41.7502,0,1.02233,0,0,0,0,0,0,-0.0331165,-0.00299567,0.00299567,0.00299567,4.44089,4.44089,4.44089,4.44089,0.108669,0.000103406,0.153293,-0.153293,-0.153293,0.00299567,0.00299567,0.00299567,0.00299567,-0.154527,0,0,0,0,0,0,0,0,0
6.4,3.01593,1.4414,0,0,41.7573,0,0.656202,0,0,0,0,0,0,-0.0331426,-0.00241043,0.00241043,0.00241043,4.44014,4.44014,4.44014,4.44014,0.0697443,8.32045e-05,0.153267,-0.153267,-0.153267,0.00241043,0.00241043,0.00241043,0.00241043,-0.124326,0,0,0,0,0,0,0,0,0
6.4,3.04734,1.44159,0,0,41.7628,0,0.36995,0,0,0,0,0,0,-0.0331629,-0.00181596,0.00181596,0.00181596,4.43955,4.43955,4.43955,4.43955,0.0393173,6.26841e-05,0.153246,-0.153246,-0.153246,0.00181596,0.00181596,0.00181596,0.00181596,-0.093656,0,0,0,0,0,0,0,0,0
6.4,3.07876,1.44173,0,0,41.7668,0,0.164688,0,0,0,0,0,0,-0.0331776,-0.00121452,0.00121452,0.00121452,4.43912,4.43912,4.43912,4.43912,0.0175017,4.19233e-05,0.153232,-0.153232,-0.153232,0.00121452,0.00121452,0.00121452,0.00121452,-0.0626338,0,0,0,0,0,0,0,0,0
6.4,3.11018,1.44181,0,0,41.7692,0,0.041212,0,0,0,0,0,0,-0.0331863,-0.000608425,0.000608425,0.000608425,4.43887,4.43887,4.43887,4.43887,0.00437953,2.10019e-05,0.153223,-0.153223,-0.153223,0.000608425,0.000608425,0.000608425,0.000608425,-0.0313759,0,0,0,0,0,0,0,0,0
6.4,3.14159,1.44184,0,0,41.77,0,4.32079e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48,0,1.43431,0,0,42.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48,0.0314159,1.43428,0,0,42.7996,0,0.0422286,0,0,0,0,0,0,-0.0322494,0.000593777,-0.000593777,-0.000593777,4.51793,4.51793,4.51793,4.51793,0.00445754,-1.98984e-05,0.151403,-0.151403,-0.151403,-0.000593777,-0.000593777,-0.000593777,-0.000593777,0.0313759,0,0,0,0,0,0,0,0,0
6.48,0.0628319,1.4342,0,0,42.7972,0,0.168751,0,0,0,0,0,0,-0.0322409,0.00118528,-0.00118528,-0.00118528,4.51819,4.51819,4.51819,4.51819,0.0178134,-3.97206e-05,0.151412,-0.151412,-0.151412,-0.00118528,-0.00118528,-0.00118528,-0.00118528,0.0626336,0,0,0,0,0,0,0,0,0
6.48,0.0942478,1.43407,0,0,42.7932,0,0.379076,0,0,0,0,0,0,-0.0322268,0.00177223,-0.00177223,-0.00177223,4.51861,4.51861,4.51861,4.51861,0.0400175,-5.93903e-05,0.151426,-0.151426,-0.151426,-0.00177223,-0.00177223,-0.00177223,-0.00177223,0.0936553,0,0,0,0,0,0,0,0,0
6.48,0.125664,1.43388,0,0,42.7877,0,0.672387,0,0,0,0,0,0,-0.0322072,0.00235239,-0.00235239,-0.00235239,4.51919,4.51919,4.51919,4.51919,0.0709863,-7.88323e-05,0.151445,-0.151445,-0.151445,-0.00235239,-0.00235239,-0.00235239,-0.00235239,0.124324,0,0,0,0,0,0,0,0,0
6.48,0.15708,1.43365,0,0,42.7806,0,1.04755,0,0,0,0,0,0,-0.032182,0.00292351,-0.00292351,-0.00292351,4.51994,4.51994,4.51994,4.51994,0.110603,-9.79716e-05,0.151471,-0.151471,-0.151471,-0.00292351,-0.00292351,-0.00292351,-0.00292351,0.154523,0,0,0,0,0,0,0,0,0
6.48,0.188496,1.43336,0,0,42.772,0,1.5031,0,0,0,0,0,0,-0.0321515,0.00348341,-0.00348341,-0.00348341,4.52085,4.52085,4.52085,4.52085,0.158719,-0.000116735,0.151501,-0.151501,-0.151501,-0.00348341,-0.00348341,-0.00348341,-0.00348341,0.18414,0,0,0,0,0,0,0,0,0
6.48,0.219911,1.43302,0,0,42.7619,0,2.03728,0,0,0,0,0,0,-0.0321157,0.00402993,-0.00402993,-0.00402993,4.52192,4.52192,4.52192,4.52192,0.215153,-0.000135049,0.151537,-0.151537,-0.151537,-0.00402993,-0.00402993,-0.00402993,-0.00402993,0.21306,0,0,0,0,0,0,0,0,0
6.48,0.251327,1.43263,0,0,42.7503,0,2.648,0,0,0,0,0,0,-0.0320747,0.00456095,-0.00456095,-0.00456095,4.52314,4.52314,4.52314,4.52314,0.279693,-0.000152845,0.151578,-0.151578,-0.151578,-0.00456095,-0.00456095,-0.00456095,-0.00456095,0.241174,0,0,0,0,0,0,0,0,0
6.48,0.282743,1.4322,0,0,42.7374,0,3.3329,0,0,0,0,0,0,-0.0320287,0.00507442,-0.00507442,-0.00507442,4.52451,4.52451,4.52451,4.52451,0.352093,-0.000170052,0.151624,-0.151624,-0.151624,-0.00507442,-0.00507442,-0.00507442,-0.00507442,0.268374,0,0,0,0,0,0,0,0,0
6.48,0.314159,1.43172,0,0,42.7231,0,4.08932,0,0,0,0,0,0,-0.031978,0.00556834,-0.00556834,-0.00556834,4.52603,4.52603,4.52603,4.52603,0.432081,-0.000186604,0.151675,-0.151675,-0.151675,-0.00556834,-0.00556834,-0.00556834,-0.00556834,0.294557,0,0,0,0,0,0,0,0,0
6.48,0.345575,1.4312,0,0,42.7075,0,4.9143,0,0,0,0,0,0,-0.0319226,0.00604079,-0.00604079,-0.00604079,4.52768,4.52768,4.52768,4.52768,0.519353,-0.000202437,0.15173,-0.15173,-0.15173,-0.00604079,-0.00604079,-0.00604079,-0.00604079,0.319619,0,0,0,0,0,0,0,0,0
6.48,0.376991,1.43063,0,0,42.6906,0,5.80464,0,0,0,0,0,0,-0.0318627,0.00648993,-0.00648993,-0.00648993,4.52947,4.52947,4.52947,4.52947,0.613578,-0.000217488,0.15179,-0.15179,-0.15179,-0.00648993,-0.00648993,-0.00648993,-0.00648993,0.343465,0,0,0,0,0,0,0,0,0
6.48,0.408407,1.43003,0,0,42.6726,0,6.75687,0,0,0,0,0,0,-0.0317987,0.00691399,-0.00691399,-0.00691399,4.53138,4.53138,4.53138,4.53138,0.714398,-0.000231699,0.151854,-0.151854,-0.151854,-0.00691399,-0.00691399,-0.00691399,-0.00691399,0.366001,0,0,0,0,0,0,0,0,0
6.48,0.439823,1.42939,0,0,42.6536,0,7.76729,0,0,0,0,0,0,-0.0317307,0.00731129,-0.00731129,-0.00731129,4.5334,4.5334,4.5334,4.5334,0.821429,-0.000245013,0.151922,-0.151922,-0.151922,-0.00731129,-0.00731129,-0.00731129,-0.00731129,0.387138,0,0,0,0,0,0,0,0,0
6.48,0.471239,1.42872,0,0,42.6335,0,8.83194,0,0,0,0,0,0,-0.0316591,0.00768027,-0.00768027,-0.00768027,4.53554,4.53554,4.53554,4.53554,0.934261,-0.000257378,0.151993,-0.151993,-0.151993,-0.00768027,-0.00768027,-0.00768027,-0.00768027,0.406792,0,0,0,0,0,0,0,0,0
6.48,0.502655,1.42801,0,0,42.6124,0,9.94667,0,0,0,0,0,0,-0.031584,0.00801944,-0.00801944,-0.00801944,4.53778,4.53778,4.53778,4.53778,1.05246,-0.000268745,0.152068,-0.152068,-0.152068,-0.00801944,-0.00801944,-0.00801944,-0.00801944,0.424885,0,0,0,0,0,0,0,0,0
