i,j,r,theta,rho
84,47,8.72,1.47655,0
84,48,8.72,1.50796,0
84,49,8.72,1.53938,0
84,50,8.72,1.5708,0
84,51,8.72,1.60221,0
84,52,8.72,1.63363,0
84,53,8.72,1.66504,0
84,54,8.72,1.69646,0
84,55,8.72,1.72788,0
84,56,8.72,1.75929,0
84,57,8.72,1.79071,0
84,58,8.72,1.82212,0
84,59,8.72,1.85354,0
84,60,8.72,1.88496,0
84,61,8.72,1.91637,0
84,62,8.72,1.94779,0
84,63,8.72,1.9792,0
84,64,8.72,2.01062,0
84,65,8.72,2.04204,0
84,66,8.72,2.07345,0
84,67,8.72,2.10487,0
84,68,8.72,2.13628,0
84,69,8.72,2.1677,0
84,70,8.72,2.19911,0
84,71,8.72,2.23053,0
84,72,8.72,2.26195,0
84,73,8.72,2.29336,0
84,74,8.72,2.32478,0
84,75,8.72,2.35619,0
84,76,8.72,2.38761,0
84,77,8.72,2.41903,0
84,78,8.72,2.45044,0
84,79,8.72,2.48186,0
84,80,8.72,2.51327,0
84,81,8.72,2.54469,0
84,82,8.72,2.57611,0
84,83,8.72,2.60752,0
84,84,8.72,2.63894,0
84,85,8.72,2.67035,0
84,86,8.72,2.70177,0
84,87,8.72,2.73319,0
84,88,8.72,2.7646,0
84,89,8.72,2.79602,0
84,90,8.72,2.82743,0
84,91,8.72,2.85885,0
84,92,8.72,2.89027,0
84,93,8.72,2.92168,0
84,94,8.72,2.9531,0
84,95,8.72,2.98451,0
84,96,8.72,3.01593,0
84,97,8.72,3.04734,0
84,98,8.72,3.07876,0
84,99,8.72,3.11018,0
84,100,8.72,3.14159,0
85,0,8.8,0,0
85,1,8.8,0.0314159,0
85,2,8.8,0.0628319,0
85,3,8.8,0.0942478,0
85,4,8.8,0.125664,0
85,5,8.8,0.15708,0
85,6,8.8,0.188496,0
85,7,8.8,0.219911,0
85,8,8.8,0.251327,0
85,9,8.8,0.282743,0
85,10,8.8,0.314159,0
85,11,8.8,0.345575,0
85,12,8.8,0.376991,0
85,13,8.8,0.408407,0
85,14,8.8,0.439823,0
85,15,8.8,0.471239,0
85,16,8.8,0.502655,0
85,17,8.8,0.534071,0
85,18,8.8,0.565487,0
85,19,8.8,0.596903,0
85,20,8.8,0.628319,0
85,21,8.8,0.659734,0
85,22,8.8,0.69115,0
85,23,8.8,0.722566,0
85,24,8.8,0.753982,0
85,25,8.8,0.785398,0
85,26,8.8,0.816814,0
85,27,8.8,0.84823,0
85,28,8.8,0.879646,0
85,29,8.8,0.911062,0
85,30,8.8,0.942478,0
85,31,8.8,0.973894,0
85,32,8.8,1.00531,0
85,33,8.8,1.03673,0
85,34,8.8,1.06814,0
85,35,8.8,1.09956,0
85,36,8.8,1.13097,0
85,37,8.8,1.16239,0
85,38,8.8,1.19381,0
85,39,8.8,1.22522,0
85,40,8.8,1.25664,0
85,41,8.8,1.28805,0
85,42,8.8,1.31947,0
85,43,8.8,1.35088,0
85,44,8.8,1.3823,0
85,45,8.8,1.41372,0
85,46,8.8,1.44513,0
85,47,8.8,1.47655,0
85,48,8.8,1.50796,0
85,49,8.8,1.53938,0
85,50,8.8,1.5708,0
85,51,8.8,1.60221,0
85,52,8.8,1.63363,0
85,53,8.8,1.66504,0
85,54,8.8,1.69646,0
85,55,8.8,1.72788,0
85,56,8.8,1.75929,0
85,57,8.8,1.79071,0
85,58,8.8,1.82212,0
85,59,8.8,1.85354,0
85,60,8.8,1.88496,0
85,61,8.8,1.91637,0
85,62,8.8,1.94779,0
85,63,8.8,1.9792,0
85,64,8.8,2.01062,0
85,65,8.8,2.04204,0
85,66,8.8,2.07345,0
85,67,8.8,2.10487,0
85,68,8.8,2.13628,0
85,69,8.8,2.1677,0
85,70,8.8,2.19911,0
85,71,8.8,2.23053,0
85,72,8.8,2.26195,0
85,73,8.8,2.29336,0
85,74,8.8,2.32478,0
85,75,8.8,2.35619,0
85,76,8.8,2.38761,0
85,77,8.8,2.41903,0
85,78,8.8,2.45044,0
85,79,8.8,2.48186,0
85,80,8.8,2.51327,0
85,81,8.8,2.54469,0
85,82,8.8,2.57611,0
85,83,8.8,2.60752,0
85,84,8.8,2.63894,0
85,85,8.8,2.67035,0
85,86,8.8,2.70177,0
85,87,8.8,2.73319,0
85,88,8.8,2.7646,0
85,89,8.8,2.79602,0
85,90,8.8,2.82743,0
85,91,8.8,2.85885,0
85,92,8.8,2.89027,0
85,93,8.8,2.92168,0
85,94,8.8,2.9531,0
85,95,8.8,2.98451,0
85,96,8.8,3.01593,0
85,97,8.8,3.04734,0
85,98,8.8,3.07876,0
85,99,8.8,3.11018,0
85,100,8.8,3.14159,0
86,0,8.88,0,0
86,1,8.88,0.0314159,0
86,2,8.88,0.0628319,0
86,3,8.88,0.0942478,0
86,4,8.88,0.125664,0
86,5,8.88,0.15708,0
86,6,8.88,0.188496,0
86,7,8.88,0.219911,0
86,8,8.88,0.251327,0
86,9,8.88,0.282743,0
86,10,8.88,0.314159,0
86,11,8.88,0.345575,0
86,12,8.88,0.376991,0
86,13,8.88,0.408407,0
86,14,8.88,0.439823,0
86,15,8.88,0.471239,0
86,16,8.88,0.502655,0
86,17,8.88,0.534071,0
86,18,8.88,0.565487,0
86,19,8.88,0.596903,0
86,20,8.88,0.628319,0
86,21,8.88,0.659734,0
86,22,8.88,0.69115,0
86,23,8.88,0.722566,0
86,24,8.88,0.753982,0
86,25,8.88,0.785398,0
86,26,8.88,0.816814,0
86,27,8.88,0.84823,0
86,28,8.88,0.879646,0
86,29,8.88,0.911062,0
86,30,8.88,0.942478,0
86,31,8.88,0.973894,0
86,32,8.88,1.00531,0
86,33,8.88,1.03673,0
86,34,8.88,1.06814,0
86,35,8.88,1.09956,0
86,36,8.88,1.13097,0
86,37,8.88,1.16239,0
86,38,8.88,1.19381,0
86,39,8.88,1.22522,0
86,40,8.88,1.25664,0
86,41,8.88,1.28805,0
86,42,8.88,1.31947,0
86,43,8.88,1.35088,0
86,44,8.88,1.3823,0
86,45,8.88,1.41372,0
86,46,8.88,1.44513,0
86,47,8.88,1.47655,0
86,48,8.88,1.50796,0
86,49,8.88,1.53938,0
86,50,8.88,1.5708,0
86,51,8.88,1.60221,0
86,52,8.88,1.63363,0
86,53,8.88,1.66504,0
86,54,8.88,1.69646,0
86,55,8.88,1.72788,0
86,56,8.88,1.75929,0
86,57,8.88,1.79071,0
86,58,8.88,1.82212,0
86,59,8.88,1.85354,0
86,60,8.88,1.88496,0
86,61,8.88,1.91637,0
86,62,8.88,1.94779,0
86,63,8.88,1.9792,0
86,64,8.88,2.01062,0
86,65,8.88,2.04204,0
86,66,8.88,2.07345,0
86,67,8.88,2.10487,0
86,68,8.88,2.13628,0
86,69,8.88,2.1677,0
86,70,8.88,2.19911,0
86,71,8.88,2.23053,0
86,72,8.88,2.26195,0
86,73,8.88,2.29336,0
86,74,8.88,2.32478,0
86,75,8.88,2.35619,0
86,76,8.88,2.38761,0
86,77,8.88,2.41903,0
86,78,8.88,2.45044,0
86,79,8.88,2.48186,0
86,80,8.88,2.51327,0
86,81,8.88,2.54469,0
86,82,8.88,2.57611,0
86,83,8.88,2.60752,0
86,84,8.88,2.63894,0
86,85,8.88,2.67035,0
86,86,8.88,2.70177,0
86,87,8.88,2.73319,0
86,88,8.88,2.7646,0
86,89,8.88,2.79602,0
86,90,8.88,2.82743,0
86,91,8.88,2.85885,0
86,92,8.88,2.89027,0
86,93,8.88,2.92168,0
86,94,8.88,2.9531,0
86,95,8.88,2.98451,0
86,96,8.88,3.01593,0
86,97,8.88,3.04734,0
86,98,8.88,3.07876,0
86,99,8.88,3.11018,0
86,100,8.88,3.14159,0
87,0,8.96,0,0
87,1,8.96,0.0314159,0
87,2,8.96,0.0628319,0
87,3,8.96,0.0942478,0
87,4,8.96,0.125664,0
87,5,8.96,0.15708,0
87,6,8.96,0.188496,0
87,7,8.96,0.219911,0
87,8,8.96,0.251327,0
87,9,8.96,0.282743,0
87,10,8.96,0.314159,0
87,11,8.96,0.345575,0
87,12,8.96,0.376991,0
87,13,8.96,0.408407,0
87,14,8.96,0.439823,0
87,15,8.96,0.471239,0
87,16,8.96,0.502655,0
87,17,8.96,0.534071,0
87,18,8.96,0.565487,0
87,19,8.96,0.596903,0
87,20,8.96,0.628319,0
87,21,8.96,0.659734,0
87,22,8.96,0.69115,0
87,23,8.96,0.722566,0
87,24,8.96,0.753982,0
87,25,8.96,0.785398,0
87,26,8.96,0.816814,0
87,27,8.96,0.84823,0
87,28,8.96,0.879646,0
87,29,8.96,0.911062,0
87,30,8.96,0.942478,0
87,31,8.96,0.973894,0
87,32,8.96,1.00531,0
87,33,8.96,1.03673,0
87,34,8.96,1.06814,0
87,35,8.96,1.09956,0
87,36,8.96,1.13097,0
87,37,8.96,1.16239,0
87,38,8.96,1.19381,0
87,39,8.96,1.22522,0
87,40,8.96,1.25664,0
87,41,8.96,1.28805,0
87,42,8.96,1.31947,0
87,43,8.96,1.35088,0
87,44,8.96,1.3823,0
87,45,8.96,1.41372,0
87,46,8.96,1.44513,0
87,47,8.96,1.47655,0
87,48,8.96,1.50796,0
87,49,8.96,1.53938,0
87,50,8.96,1.5708,0
87,51,8.96,1.60221,0
87,52,8.96,1.63363,0
87,53,8.96,1.66504,0
87,54,8.96,1.69646,0
87,55,8.96,1.72788,0
87,56,8.96,1.75929,0
87,57,8.96,1.79071,0
87,58,8.96,1.82212,0
87,59,8.96,1.85354,0
87,60,8.96,1.88496,0
87,61,8.96,1.91637,0
87,62,8.96,1.94779,0
87,63,8.96,1.9792,0
87,64,8.96,2.01062,0
87,65,8.96,2.04204,0
87,66,8.96,2.07345,0
87,67,8.96,2.10487,0
87,68,8.96,2.13628,0
87,69,8.96,2.1677,0
87,70,8.96,2.19911,0
87,71,8.96,2.23053,0
87,72,8.96,2.26195,0
87,73,8.96,2.29336,0
87,74,8.96,2.32478,0
87,75,8.96,2.35619,0
87,76,8.96,2.38761,0
87,77,8.96,2.41903,0
87,78,8.96,2.45044,0
87,79,8.96,2.48186,0
87,80,8.96,2.51327,0
87,81,8.96,2.54469,0
87,82,8.96,2.57611,0
87,83,8.96,2.60752,0
87,84,8.96,2.63894,0
87,85,8.96,2.67035,0
87,86,8.96,2.70177,0
87,87,8.96,2.73319,0
87,88,8.96,2.7646,0
87,89,8.96,2.79602,0
87,90,8.96,2.82743,0
87,91,8.96,2.85885,0
87,92,8.96,2.89027,0
87,93,8.96,2.92168,0
87,94,8.96,2.9531,0
87,95,8.96,2.98451,0
87,96,8.96,3.01593,0
87,97,8.96,3.04734,0
87,98,8.96,3.07876,0
87,99,8.96,3.11018,0
87,100,8.96,3.14159,0
88,0,9.04,0,0
88,1,9.04,0.0314159,0
88,2,9.04,0.0628319,0
88,3,9.04,0.0942478,0
88,4,9.04,0.125664,0
88,5,9.04,0.15708,0
88,6,9.04,0.188496,0
88,7,9.04,0.219911,0
88,8,9.04,0.251327,0
88,9,9.04,0.282743,0
88,10,9.04,0.314159,0
88,11,9.04,0.345575,0
88,12,9.04,0.376991,0
88,13,9.04,0.408407,0
88,14,9.04,0.439823,0
88,15,9.04,0.471239,0
88,16,9.04,0.502655,0
88,17,9.04,0.534071,0
88,18,9.04,0.565487,0
88,19,9.04,0.596903,0
88,20,9.04,0.628319,0
88,21,9.04,0.659734,0
88,22,9.04,0.69115,0
88,23,9.04,0.722566,0
88,24,9.04,0.753982,0
88,25,9.04,0.785398,0
88,26,9.04,0.816814,0
88,27,9.04,0.84823,0
88,28,9.04,0.879646,0
88,29,9.04,0.911062,0
88,30,9.04,0.942478,0
88,31,9.04,0.973894,0
88,32,9.04,1.00531,0
88,33,9.04,1.03673,0
88,34,9.04,1.06814,0
88,35,9.04,1.09956,0
88,36,9.04,1.13097,0
88,37,9.04,1.16239,0
88,38,9.04,1.19381,0
88,39,9.04,1.22522,0
88,40,9.04,1.25664,0
88,41,9.04,1.28805,0
88,42,9.04,1.31947,0
88,43,9.04,1.35088,0
88,44,9.04,1.3823,0
88,45,9.04,1.41372,0
88,46,9.04,1.44513,0
88,47,9.04,1.47655,0
88,48,9.04,1.50796,0
88,49,9.04,1.53938,0
88,50,9.04,1.5708,0
88,51,9.04,1.60221,0
88,52,9.04,1.63363,0
88,53,9.04,1.66504,0
88,54,9.04,1.69646,0
88,55,9.04,1.72788,0
88,56,9.04,1.75929,0
88,57,9.04,1.79071,0
88,58,9.04,1.82212,0
88,59,9.04,1.85354,0
88,60,9.04,1.88496,0
88,61,9.04,1.91637,0
88,62,9.04,1.94779,0
88,63,9.04,1.9792,0
88,64,9.04,2.01062,0
88,65,9.04,2.04204,0
88,66,9.04,2.07345,0
88,67,9.04,2.10487,0
88,68,9.04,2.13628,0
88,69,9.04,2.1677,0
88,70,9.04,2.19911,0
88,71,9.04,2.23053,0
88,72,9.04,2.26195,0
88,73,9.04,2.29336,0
88,74,9.04,2.32478,0
88,75,9.04,2.35619,0
88,76,9.04,2.38761,0
88,77,9.04,2.41903,0
88,78,9.04,2.45044,0
88,79,9.04,2.48186,0
88,80,9.04,2.51327,0
88,81,9.04,2.54469,0
88,82,9.04,2.57611,0
88,83,9.04,2.60752,0
88,84,9.04,2.63894,0
88,85,9.04,2.67035,0
88,86,9.04,2.70177,0
88,87,9.04,2.73319,0
88,88,9.04,2.7646,0
88,89,9.04,2.79602,0
88,90,9.04,2.82743,0
88,91,9.04,2.85885,0
88,92,9.04,2.89027,0
88,93,9.04,2.92168,0
88,94,9.04,2.9531,0
88,95,9.04,2.98451,0
88,96,9.04,3.01593,0
88,97,9.04,3.04734,0
88,98,9.04,3.07876,0
88,99,9.04,3.11018,0
88,100,9.04,3.14159,0
89,0,9.12,0,0
89,1,9.12,0.0314159,0
89,2,9.12,0.0628319,0
89,3,9.12,0.0942478,0
89,4,9.12,0.125664,0
89,5,9.12,0.15708,0
89,6,9.12,0.188496,0
89,7,9.12,0.219911,0
89,8,9.12,0.251327,0
89,9,9.12,0.282743,0
89,10,9.12,0.314159,0
89,11,9.12,0.345575,0
89,12,9.12,0.376991,0
89,13,9.12,0.408407,0
89,14,9.12,0.439823,0
89,15,9.12,0.471239,0
89,16,9.12,0.502655,0
89,17,9.12,0.534071,0
89,18,9.12,0.565487,0
89,19,9.12,0.596903,0
89,20,9.12,0.628319,0
89,21,9.12,0.659734,0
89,22,9.12,0.69115,0
89,23,9.12,0.722566,0
89,24,9.12,0.753982,0
89,25,9.12,0.785398,0
89,26,9.12,0.816814,0
89,27,9.12,0.84823,0
89,28,9.12,0.879646,0
89,29,9.12,0.911062,0
89,30,9.12,0.942478,0
89,31,9.12,0.973894,0
89,32,9.12,1.00531,0
89,33,9.12,1.03673,0
89,34,9.12,1.06814,0
89,35,9.12,1.09956,0
89,36,9.12,1.13097,0
89,37,9.12,1.16239,0
89,38,9.12,1.19381,0
89,39,9.12,1.22522,0
89,40,9.12,1.25664,0
89,41,9.12,1.28805,0
89,42,9.12,1.31947,0
89,43,9.12,1.35088,0
89,44,9.12,1.3823,0
89,45,9.12,1.41372,0
89,46,9.12,1.44513,0
89,47,9.12,1.47655,0
89,48,9.12,1.50796,0
89,49,9.12,1.53938,0
89,50,9.12,1.5708,0
89,51,9.12,1.60221,0
89,52,9.12,1.63363,0
89,53,9.12,1.66504,0
89,54,9.12,1.69646,0
89,55,9.12,1.72788,0
89,56,9.12,1.75929,0
89,57,9.12,1.79071,0
89,58,9.12,1.82212,0
89,59,9.12,1.85354,0
89,60,9.12,1.88496,0
89,61,9.12,1.91637,0
89,62,9.12,1.94779,0
89,63,9.12,1.9792,0
89,64,9.12,2.01062,0
89,65,9.12,2.04204,0
89,66,9.12,2.07345,0
89,67,9.12,2.10487,0
89,68,9.12,2.13628,0
89,69,9.12,2.1677,0
89,70,9.12,2.19911,0
89,71,9.12,2.23053,0
89,72,9.12,2.26195,0
89,73,9.12,2.29336,0
89,74,9.12,2.32478,0
89,75,9.12,2.35619,0
89,76,9.12,2.38761,0
89,77,9.12,2.41903,0
89,78,9.12,2.45044,0
89,79,9.12,2.48186,0
89,80,9.12,2.51327,0
89,81,9.12,2.54469,0
89,82,9.12,2.57611,0
89,83,9.12,2.60752,0
89,84,9.12,2.63894,0
89,85,9.12,2.67035,0
89,86,9.12,2.70177,0
89,87,9.12,2.73319,0
89,88,9.12,2.7646,0
89,89,9.12,2.79602,0
89,90,9.12,2.82743,0
89,91,9.12,2.85885,0
89,92,9.12,2.89027,0
89,93,9.12,2.92168,0
89,94,9.12,2.9531,0
89,95,9.12,2.98451,0
89,96,9.12,3.01593,0
89,97,9.12,3.04734,0
89,98,9.12,3.07876,0
89,99,9.12,3.11018,0
89,100,9.12,3.14159,0
90,0,9.2,0,0
90,1,9.2,0.0314159,0
90,2,9.2,0.0628319,0
90,3,9.2,0.0942478,0
90,4,9.2,0.125664,0
90,5,9.2,0.15708,0
90,6,9.2,0.188496,0
90,7,9.2,0.219911,0
90,8,9.2,0.251327,0
90,9,9.2,0.282743,0
90,10,9.2,0.314159,0
90,11,9.2,0.345575,0
90,12,9.2,0.376991,0
90,13,9.2,0.408407,0
90,14,9.2,0.439823,0
90,15,9.2,0.471239,0
90,16,9.2,0.502655,0
90,17,9.2,0.534071,0
90,18,9.2,0.565487,0
90,19,9.2,0.596903,0
90,20,9.2,0.628319,0
90,21,9.2,0.659734,0
90,22,9.2,0.69115,0
90,23,9.2,0.722566,0
90,24,9.2,0.753982,0
90,25,9.2,0.785398,0
90,26,9.2,0.816814,0
90,27,9.2,0.84823,0
90,28,9.2,0.879646,0
90,29,9.2,0.911062,0
90,30,9.2,0.942478,0
90,31,9.2,0.973894,0
90,32,9.2,1.00531,0
90,33,9.2,1.03673,0
90,34,9.2,1.06814,0
90,35,9.2,1.09956,0
90,36,9.2,1.13097,0
90,37,9.2,1.16239,0
90,38,9.2,1.19381,0
90,39,9.2,1.22522,0
90,40,9.2,1.25664,0
90,41,9.2,1.28805,0
90,42,9.2,1.31947,0
90,43,9.2,1.35088,0
90,44,9.2,1.3823,0
90,45,9.2,1.41372,0
90,46,9.2,1.44513,0
90,47,9.2,1.47655,0
90,48,9.2,1.50796,0
90,49,9.2,1.53938,0
90,50,9.2,1.5708,0
90,51,9.2,1.60221,0
90,52,9.2,1.63363,0
90,53,9.2,1.66504,0
90,54,9.2,1.69646,0
90,55,9.2,1.72788,0
90,56,9.2,1.75929,0
90,57,9.2,1.79071,0
90,58,9.2,1.82212,0
90,59,9.2,1.85354,0
90,60,9.2,1.88496,0
90,61,9.2,1.91637,0
90,62,9.2,1.94779,0
90,63,9.2,1.9792,0
90,64,9.2,2.01062,0
90,65,9.2,2.04204,0
90,66,9.2,2.07345,0
90,67,9.2,2.10487,0
90,68,9.2,2.13628,0
90,69,9.2,2.1677,0
90,70,9.2,2.19911,0
90,71,9.2,2.23053,0
90,72,9.2,2.26195,0
90,73,9.2,2.29336,0
90,74,9.2,2.32478,0
90,75,9.2,2.35619,0
90,76,9.2,2.38761,0
90,77,9.2,2.41903,0
90,78,9.2,2.45044,0
90,79,9.2,2.48186,0
90,80,9.2,2.51327,0
90,81,9.2,2.54469,0
90,82,9.2,2.57611,0
90,83,9.2,2.60752,0
90,84,9.2,2.63894,0
90,85,9.2,2.67035,0
90,86,9.2,2.70177,0
90,87,9.2,2.73319,0
90,88,9.2,2.7646,0
90,89,9.2,2.79602,0
90,90,9.2,2.82743,0
90,91,9.2,2.85885,0
90,92,9.2,2.89027,0
90,93,9.2,2.92168,0
90,94,9.2,2.9531,0
90,95,9.2,2.98451,0
90,96,9.2,3.01593,0
90,97,9.2,3.04734,0
90,98,9.2,3.07876,0
90,99,9.2,3.11018,0
90,100,9.2,3.14159,0
91,0,9.28,0,0
91,1,9.28,0.0314159,0
91,2,9.28,0.0628319,0
91,3,9.28,0.0942478,0
91,4,9.28,0.125664,0
91,5,9.28,0.15708,0
91,6,9.28,0.188496,0
91,7,9.28,0.219911,0
91,8,9.28,0.251327,0
91,9,9.28,0.282743,0
91,10,9.28,0.314159,0
91,11,9.28,0.345575,0
91,12,9.28,0.376991,0
91,13,9.28,0.408407,0
91,14,9.28,0.439823,0
91,15,9.28,0.471239,0
91,16,9.28,0.502655,0
91,17,9.28,0.534071,0
91,18,9.28,0.565487,0
91,19,9.28,0.596903,0
91,20,9.28,0.628319,0
91,21,9.28,0.659734,0
91,22,9.28,0.69115,0
91,23,9.28,0.722566,0
91,24,9.28,0.753982,0
91,25,9.28,0.785398,0
91,26,9.28,0.816814,0
91,27,9.28,0.84823,0
91,28,9.28,0.879646,0
91,29,9.28,0.911062,0
91,30,9.28,0.942478,0
91,31,9.28,0.973894,0
91,32,9.28,1.00531,0
91,33,9.28,1.03673,0
91,34,9.28,1.06814,0
91,35,9.28,1.09956,0
91,36,9.28,1.13097,0
91,37,9.28,1.16239,0
91,38,9.28,1.19381,0
91,39,9.28,1.22522,0
91,40,9.28,1.25664,0
91,41,9.28,1.28805,0
91,42,9.28,1.31947,0
91,43,9.28,1.35088,0
91,44,9.28,1.3823,0
91,45,9.28,1.41372,0
91,46,9.28,1.44513,0
91,47,9.28,1.47655,0
91,48,9.28,1.50796,0
91,49,9.28,1.53938,0
91,50,9.28,1.5708,0
91,51,9.28,1.60221,0
91,52,9.28,1.63363,0
91,53,9.28,1.66504,0
91,54,9.28,1.69646,0
91,55,9.28,1.72788,0
91,56,9.28,1.75929,0
91,57,9.28,1.79071,0
91,58,9.28,1.82212,0
91,59,9.28,1.85354,0
91,60,9.28,1.88496,0
91,61,9.28,1.91637,0
91,62,9.28,1.94779,0
91,63,9.28,1.9792,0
91,64,9.28,2.01062,0
91,65,9.28,2.04204,0
91,66,9.28,2.07345,0
91,67,9.28,2.10487,0
91,68,9.28,2.13628,0
91,69,9.28,2.1677,0
91,70,9.28,2.19911,0
91,71,9.28,2.23053,0
91,72,9.28,2.26195,0
91,73,9.28,2.29336,0
91,74,9.28,2.32478,0
91,75,9.28,2.35619,0
91,76,9.28,2.38761,0
91,77,9.28,2.41903,0
91,78,9.28,2.45044,0
91,79,9.28,2.48186,0
91,80,9.28,2.51327,0
91,81,9.28,2.54469,0
91,82,9.28,2.57611,0
91,83,9.28,2.60752,0
91,84,9.28,2.63894,0
91,85,9.28,2.67035,0
91,86,9.28,2.70177,0
91,87,9.28,2.73319,0
91,88,9.28,2.7646,0
91,89,9.28,2.79602,0
91,90,9.28,2.82743,0
91,91,9.28,2.85885,0
91,92,9.28,2.89027,0
91,93,9.28,2.92168,0
91,94,9.28,2.9531,0
91,95,9.28,2.98451,0
91,96,9.28,3.01593,0
91,97,9.28,3.04734,0
91,98,9.28,3.07876,0
91,99,9.28,3.11018,0
91,100,9.28,3.14159,0
92,0,9.36,0,0
92,1,9.36,0.0314159,0
92,2,9.36,0.0628319,0
92,3,9.36,0.0942478,0
92,4,9.36,0.125664,0
92,5,9.36,0.15708,0
92,6,9.36,0.188496,0
92,7,9.36,0.219911,0
92,8,9.36,0.251327,0
92,9,9.36,0.282743,0
92,10,9.36,0.314159,0
92,11,9.36,0.345575,0
92,12,9.36,0.376991,0
92,13,9.36,0.408407,0
92,14,9.36,0.439823,0
92,15,9.36,0.471239,0
92,16,9.36,0.502655,0
92,17,9.36,0.534071,0
92,18,9.36,0.565487,0
92,19,9.36,0.596903,0
92,20,9.36,0.628319,0
92,21,9.36,0.659734,0
92,22,9.36,0.69115,0
92,23,9.36,0.722566,0
92,24,9.36,0.753982,0
92,25,9.36,0.785398,0
92,26,9.36,0.816814,0
92,27,9.36,0.84823,0
92,28,9.36,0.879646,0
92,29,9.36,0.911062,0
92,30,9.36,0.942478,0
92,31,9.36,0.973894,0
92,32,9.36,1.00531,0
92,33,9.36,1.03673,0
92,34,9.36,1.06814,0
92,35,9.36,1.09956,0
92,36,9.36,1.13097,0
92,37,9.36,1.16239,0
92,38,9.36,1.19381,0
92,39,9.36,1.22522,0
92,40,9.36,1.25664,0
92,41,9.36,1.28805,0
92,42,9.36,1.31947,0
92,43,9.36,1.35088,0
92,44,9.36,1.3823,0
92,45,9.36,1.41372,0
92,46,9.36,1.44513,0
92,47,9.36,1.47655,0
92,48,9.36,1.50796,0
92,49,9.36,1.53938,0
92,50,9.36,1.5708,0
92,51,9.36,1.60221,0
92,52,9.36,1.63363,0
92,53,9.36,1.66504,0
92,54,9.36,1.69646,0
92,55,9.36,1.72788,0
92,56,9.36,1.75929,0
92,57,9.36,1.79071,0
92,58,9.36,1.82212,0
92,59,9.36,1.85354,0
92,60,9.36,1.88496,0
92,61,9.36,1.91637,0
92,62,9.36,1.94779,0
92,63,9.36,1.9792,0
92,64,9.36,2.01062,0
92,65,9.36,2.04204,0
92,66,9.36,2.07345,0
92,67,9.36,2.10487,0
92,68,9.36,2.13628,0
92,69,9.36,2.1677,0
92,70,9.36,2.19911,0
92,71,9.36,2.23053,0
92,72,9.36,2.26195,0
92,73,9.36,2.29336,0
92,74,9.36,2.32478,0
92,75,9.36,2.35619,0
92,76,9.36,2.38761,0
92,77,9.36,2.41903,0
92,78,9.36,2.45044,0
92,79,9.36,2.48186,0
92,80,9.36,2.51327,0
92,81,9.36,2.54469,0
92,82,9.36,2.57611,0
92,83,9.36,2.60752,0
92,84,9.36,2.63894,0
92,85,9.36,2.67035,0
92,86,9.36,2.70177,0
92,87,9.36,2.73319,0
92,88,9.36,2.7646,0
92,89,9.36,2.79602,0
92,90,9.36,2.82743,0
92,91,9.36,2.85885,0
92,92,9.36,2.89027,0
92,93,9.36,2.92168,0
92,94,9.36,2.9531,0
92,95,9.36,2.98451,0
92,96,9.36,3.01593,0
92,97,9.36,3.04734,0
92,98,9.36,3.07876,0
92,99,9.36,3.11018,0
92,100,9.36,3.14159,0
93,0,9.44,0,0
93,1,9.44,0.0314159,0
93,2,9.44,0.0628319,0
93,3,9.44,0.0942478,0
93,4,9.44,0.125664,0
93,5,9.44,0.15708,0
93,6,9.44,0.188496,0
93,7,9.44,0.219911,0
93,8,9.44,0.251327,0
93,9,9.44,0.282743,0
93,10,9.44,0.314159,0
93,11,9.44,0.345575,0
93,12,9.44,0.376991,0
93,13,9.44,0.408407,0
93,14,9.44,0.439823,0
93,15,9.44,0.471239,0
93,16,9.44,0.502655,0
93,17,9.44,0.534071,0
93,18,9.44,0.565487,0
93,19,9.44,0.596903,0
93,20,9.44,0.628319,0
93,21,9.44,0.659734,0
93,22,9.44,0.69115,0
93,23,9.44,0.722566,0
93,24,9.44,0.753982,0
93,25,9.44,0.785398,0
93,26,9.44,0.816814,0
93,27,9.44,0.84823,0
93,28,9.44,0.879646,0
93,29,9.44,0.911062,0
93,30,9.44,0.942478,0
93,31,9.44,0.973894,0
93,32,9.44,1.00531,0
93,33,9.44,1.03673,0
93,34,9.44,1.06814,0
93,35,9.44,1.09956,0
93,36,9.44,1.13097,0
93,37,9.44,1.16239,0
93,38,9.44,1.19381,0
93,39,9.44,1.22522,0
93,40,9.44,1.25664,0
93,41,9.44,1.28805,0
93,42,9.44,1.31947,0
93,43,9.44,1.35088,0
93,44,9.44,1.3823,0
93,45,9.44,1.41372,0
93,46,9.44,1.44513,0
93,47,9.44,1.47655,0
93,48,9.44,1.50796,0
93,49,9.44,1.53938,0
93,50,9.44,1.5708,0
93,51,9.44,1.60221,0
93,52,9.44,1.63363,0
93,53,9.44,1.66504,0
93,54,9.44,1.69646,0
93,55,9.44,1.72788,0
93,56,9.44,1.75929,0
93,57,9.44,1.79071,0
93,58,9.44,1.82212,0
93,59,9.44,1.85354,0
93,60,9.44,1.88496,0
93,61,9.44,1.91637,0
93,62,9.44,1.94779,0
93,63,9.44,1.9792,0
93,64,9.44,2.01062,0
93,65,9.44,2.04204,0
93,66,9.44,2.07345,0
93,67,9.44,2.10487,0
93,68,9.44,2.13628,0
93,69,9.44,2.1677,0
