x,z,Gamma000,Gamma001,Gamma002
58.4567,-46.3622,0.0626465,0.167405,0.126186
58.4567,-42.3307,0.0581349,0.183763,0.129903
58.4567,-38.2992,0.0524687,0.199847,0.131301
58.4567,-34.2677,0.045893,0.214505,0.12949
58.4567,-30.2362,0.0389766,0.226031,0.123512
58.4567,-26.2047,0.0327441,0.232106,0.112525
58.4567,-22.1732,0.0287433,0.229948,0.0961707
58.4567,-18.1417,0.0288657,0.216976,0.0751517
58.4567,-14.1102,0.0346444,0.192293,0.0518168
58.4567,-10.0787,0.0459085,0.158913,0.030152
58.4567,-6.04724,0.0589831,0.125531,0.0141511
58.4567,-2.01575,0.0673757,0.104207,0.00432435
58.4567,2.01575,0.0790906,0.0969937,-0.00345784
58.4567,6.04724,0.0664168,0.122153,-0.0131171
58.4567,10.0787,0.0454698,0.159169,-0.0308992
58.4567,14.1102,0.0356757,0.192248,-0.0527208
58.4567,18.1417,0.0302228,0.217056,-0.0757834
58.4567,22.1732,0.0299984,0.230021,-0.0962828
58.4567,26.2047,0.0336771,0.232156,-0.112314
58.4567,30.2362,0.0395863,0.226068,-0.123191
58.4567,34.2677,0.0462605,0.214533,-0.129171
58.4567,38.2992,0.0526756,0.199868,-0.131028
58.4567,42.3307,0.0582424,0.183777,-0.129685
58.4567,46.3622,0.0626952,0.167414,-0.126017
58.4567,50.3937,0.0659767,0.151508,-0.120765
58.4567,54.4252,0.0681492,0.136487,-0.114518
58.4567,58.4567,0.0693349,0.122575,-0.107722
58.4567,62.4882,0.069679,0.109861,-0.100707
58.4567,66.5197,0.0693282,0.0983506,-0.093707
58.4567,70.5512,0.0684194,0.0879997,-0.0868829
58.4567,74.5827,0.0670745,0.0787351,-0.0803405
58.4567,78.6142,0.0653985,0.0704698,-0.074145
58.4567,82.6457,0.06348,0.0631124,-0.0683319
58.4567,86.6772,0.0613922,0.0565722,-0.0629157
58.4567,90.7087,0.0591949,0.0507629,-0.0578961
58.4567,94.7402,0.0569361,0.0456044,-0.0532631
58.4567,98.7717,0.054654,0.0410233,-0.0490001
58.4567,102.803,0.0523784,0.0369532,-0.0450867
58.4567,106.835,0.0501323,0.0333349,-0.0415004
58.4567,110.866,0.047933,0.0301155,-0.0382178
58.4567,114.898,0.0457934,0.0272481,-0.0352157
58.4567,118.929,0.0437225,0.0246915,-0.0324716
58.4567,122.961,0.0417266,0.0224092,-0.0299637
58.4567,126.992,0.0398094,0.0203691,-0.0276719
58.4567,131.024,0.0379731,0.0185432,-0.025577
58.4567,135.055,0.0362182,0.0169066,-0.0236617
58.4567,139.087,0.0345442,0.0154376,-0.0219097
58.4567,143.118,0.0329498,0.0141172,-0.0203063
58.4567,147.15,0.031433,0.0129287,-0.0188379
58.4567,151.181,0.0299916,0.0118573,-0.0174922
58.4567,155.213,0.0286227,0.0108901,-0.0162581
58.4567,159.244,0.0273235,0.0100157,-0.0151254
58.4567,163.276,0.026091,0.00922407,-0.0140849
58.4567,167.307,0.0249221,0.00850632,-0.0131284
58.4567,171.339,0.0238138,0.00785466,-0.0122482
58.4567,175.37,0.0227631,0.00726219,-0.0114376
58.4567,179.402,0.0217669,0.00672278,-0.0106903
58.4567,183.433,0.0208225,0.00623104,-0.0100009
58.4567,187.465,0.019927,0.00578214,-0.00936424
58.4567,191.496,0.0190778,0.00537182,-0.00877577
58.4567,195.528,0.0182723,0.00499628,-0.00823135
58.4567,199.559,0.0175081,0.00465215,-0.00772723
58.4567,203.591,0.0167829,0.00433641,-0.00726
58.4567,207.622,0.0160946,0.00404636,-0.00682659
58.4567,211.654,0.0154409,0.00377961,-0.00642419
58.4567,215.685,0.01482,0.00353398,-0.00605026
58.4567,219.717,0.0142301,0.00330756,-0.00570249
58.4567,223.748,0.0136693,0.00309861,-0.0053788
58.4567,227.78,0.0131362,0.00290556,-0.00507653
58.4567,231.811,0.0126288,0.00272728,-0.00479758
58.4567,235.843,0.0121445,0.00255993,-0.00455135
58.4567,239.874,0.0116878,0.00240906,-0.00426143
58.4567,243.906,0.0112603,0.00227427,-0.00389987
58.4567,247.937,0.010819,0.00214058,-0.00428244
58.4567,251.969,0.0106387,0.00198568,-0.00113875
62.4882,-251.969,0.0112056,0.00209433,0.00119911
62.4882,-247.937,0.0113759,0.00226333,0.00413683
62.4882,-243.906,0.0117422,0.00237153,0.00455575
62.4882,-239.874,0.0121946,0.00251891,0.00512101
62.4882,-235.843,0.0126956,0.00268706,0.00504564
62.4882,-231.811,0.0131874,0.00285717,0.00537359
62.4882,-227.78,0.0137067,0.00304237,0.00568758
62.4882,-223.748,0.0142521,0.00324233,0.00602134
62.4882,-219.717,0.0148248,0.00345855,0.00637971
62.4882,-215.685,0.0154263,0.0036926,0.0067643
62.4882,-211.654,0.0160582,0.00394621,0.00717738
62.4882,-207.622,0.0167223,0.00422132,0.00762143
62.4882,-203.591,0.0174204,0.00452006,0.00809914
62.4882,-199.559,0.0181543,0.00484485,0.00861351
62.4882,-195.528,0.0189261,0.00519836,0.00916779
62.4882,-191.496,0.0197377,0.00558356,0.00976559
62.4882,-187.465,0.0205914,0.00600379,0.0104109
62.4882,-183.433,0.0214893,0.0064628,0.0111079
62.4882,-179.402,0.0224337,0.00696477,0.0118616
62.4882,-175.37,0.023427,0.0075144,0.0126772
62.4882,-171.339,0.0244714,0.00811695,0.0135605
62.4882,-167.307,0.0255694,0.00877836,0.0145178
62.4882,-163.276,0.0267233,0.00950531,0.0155562
62.4882,-159.244,0.0279354,0.0103053,0.0166834
62.4882,-155.213,0.0292078,0.0111868,0.0179079
62.4882,-151.181,0.0305424,0.0121594,0.0192391
62.4882,-147.15,0.031941,0.0132339,0.0206871
62.4882,-143.118,0.0334049,0.0144224,0.0222633
62.4882,-139.087,0.0349348,0.0157387,0.0239798
62.4882,-135.055,0.036531,0.0171985,0.0258501
62.4882,-131.024,0.0381926,0.0188191,0.0278886
62.4882,-126.992,0.0399178,0.0206207,0.030111
62.4882,-122.961,0.0417034,0.0226254,0.0325341
62.4882,-118.929,0.0435442,0.0248588,0.0351761
62.4882,-114.898,0.045433,0.0273491,0.0380558
62.4882,-110.866,0.0473598,0.0301284,0.0411932
62.4882,-106.835,0.0493112,0.0332326,0.0446086
62.4882,-102.803,0.0512697,0.0367015,0.0483224
62.4882,-98.7717,0.0532126,0.0405794,0.0523544
62.4882,-94.7402,0.0551114,0.0449151,0.0567227
62.4882,-90.7087,0.0569303,0.0497617,0.0614423
62.4882,-86.6772,0.0586248,0.0551762,0.0665233
62.4882,-82.6457,0.0601405,0.061219,0.0719683
62.4882,-78.6142,0.0614116,0.0679515,0.0777686
62.4882,-74.5827,0.0623594,0.0754343,0.0839003
62.4882,-70.5512,0.0628909,0.0837224,0.0903177
62.4882,-66.5197,0.0628991,0.0928589,0.0969457
62.4882,-62.4882,0.0622625,0.102865,0.10367
62.4882,-58.4567,0.0608491,0.113728,0.110327
62.4882,-54.4252,0.058522,0.125377,0.116684
62.4882,-50.3937,0.0551512,0.137659,0.122433
62.4882,-46.3622,0.0506337,0.150299,0.127166
62.4882,-42.3307,0.0449249,0.162854,0.130371
62.4882,-38.2992,0.0380854,0.174654,0.131428
62.4882,-34.2677,0.0303426,0.184751,0.129645
62.4882,-30.2362,0.0221615,0.191894,0.124327
62.4882,-26.2047,0.0142993,0.194597,0.114925
62.4882,-22.1732,0.0077862,0.191372,0.101277
62.4882,-18.1417,0.00374174,0.181265,0.0838889
62.4882,-14.1102,0.00294172,0.164688,0.0641231
62.4882,-10.0787,0.00518789,0.144301,0.043987
62.4882,-6.04724,0.00889297,0.125181,0.0252669
62.4882,-2.01575,0.0117873,0.113334,0.00840378
62.4882,2.01575,0.0112192,0.113614,-0.00771221
62.4882,6.04724,0.00858298,0.125138,-0.0250339
62.4882,10.0787,0.00522385,0.144301,-0.0442272
62.4882,14.1102,0.00321181,0.164757,-0.064647
62.4882,18.1417,0.00431323,0.181353,-0.0843834
62.4882,22.1732,0.00846572,0.191454,-0.101556
62.4882,26.2047,0.0149184,0.194661,-0.114987
62.4882,30.2362,0.0226457,0.191942,-0.124252
62.4882,34.2677,0.0306876,0.184786,-0.129509
62.4882,38.2992,0.0383166,0.17468,-0.131279
62.4882,42.3307,0.0450727,0.162873,-0.130231
62.4882,46.3622,0.0507241,0.150312,-0.127046
62.4882,50.3937,0.0552038,0.137666,-0.122333
62.4882,54.4252,0.0585503,0.125381,-0.116603
62.4882,58.4567,0.0608622,0.113729,-0.110261
62.4882,62.4882,0.0622662,0.102865,-0.103617
62.4882,66.5197,0.0628971,0.0928571,-0.0969027
62.4882,70.5512,0.0628858,0.0837198,-0.0902826
62.4882,74.5827,0.0623525,0.0754311,-0.0838715
62.4882,78.6142,0.0614039,0.067948,-0.0777447
62.4882,82.6457,0.0601325,0.0612153,-0.0719482
62.4882,86.6772,0.0586169,0.0551726,-0.0665063
62.4882,90.7087,0.0569226,0.0497581,-0.0614278
62.4882,94.7402,0.0551041,0.0449116,-0.0567102
62.4882,98.7717,0.0532057,0.0405761,-0.0523436
62.4882,102.803,0.0512632,0.0366983,-0.048313
62.4882,106.835,0.0493051,0.0332297,-0.0446003
62.4882,110.866,0.0473541,0.0301257,-0.0411859
62.4882,114.898,0.0454277,0.0273466,-0.0380494
62.4882,118.929,0.0435392,0.0248564,-0.0351704
62.4882,122.961,0.0416987,0.0226233,-0.0325291
62.4882,126.992,0.0399134,0.0206187,-0.0301065
62.4882,131.024,0.0381885,0.0188173,-0.0278846
62.4882,135.055,0.0365272,0.0171968,-0.0258466
62.4882,139.087,0.0349313,0.0157372,-0.0239767
62.4882,143.118,0.0334016,0.014421,-0.0222605
62.4882,147.15,0.0319379,0.0132326,-0.0206847
62.4882,151.181,0.0305395,0.0121582,-0.0192369
62.4882,155.213,0.0292051,0.0111857,-0.017906
62.4882,159.244,0.0279329,0.0103043,-0.0166817
62.4882,163.276,0.026721,0.00950439,-0.0155546
62.4882,167.307,0.0255672,0.00877752,-0.0145164
62.4882,171.339,0.0244694,0.00811618,-0.0135593
62.4882,175.37,0.0234251,0.00751368,-0.0126762
62.4882,179.402,0.022432,0.00696412,-0.0118607
62.4882,183.433,0.0214877,0.0064622,-0.0111071
62.4882,187.465,0.0205899,0.00600324,-0.0104101
62.4882,191.496,0.0197363,0.00558305,-0.00976495
62.4882,195.528,0.0189248,0.00519789,-0.00916723
62.4882,199.559,0.0181531,0.00484442,-0.00861301
62.4882,203.591,0.0174192,0.00451967,-0.00809871
62.4882,207.622,0.0167212,0.00422095,-0.00762105
62.4882,211.654,0.0160572,0.00394587,-0.00717705
62.4882,215.685,0.0154253,0.00369229,-0.00676401
62.4882,219.717,0.0148239,0.00345827,-0.00637946
62.4882,223.748,0.0142513,0.00324206,-0.00602118
62.4882,227.78,0.0137061,0.00304211,-0.00568623
62.4882,231.811,0.0131863,0.0028573,-0.00537768
62.4882,235.843,0.0126898,0.00268346,-0.00509965
62.4882,239.874,0.0122212,0.00252702,-0.00478295
62.4882,243.906,0.0117817,0.00238716,-0.00439453
62.4882,247.937,0.0113218,0.00224767,-0.00479652
62.4882,251.969,0.0111706,0.00208234,-0.00128462
66.5197,-251.969,0.0117019,0.00218496,0.00135679
66.5197,-247.937,0.011845,0.00236574,0.00462607
66.5197,-243.906,0.0122214,0.00247626,0.00505716
66.5197,-239.874,0.0126788,0.00262813,0.00567804
66.5197,-235.843,0.0131928,0.00280239,0.00560824
66.5197,-231.811,0.0136934,0.0029778,0.00596642
66.5197,-227.78,0.0142215,0.00316872,0.00631147
66.5197,-223.748,0.0147753,0.00337463,0.00667756
66.5197,-219.717,0.0153558,0.00359704,0.00707028
66.5197,-215.685,0.0159645,0.00383752,0.00749129
66.5197,-211.654,0.0166029,0.00409778,0.00794298
66.5197,-207.622,0.0172724,0.00437976,0.00842798
66.5197,-203.591,0.0179748,0.00468557,0.00894912
66.5197,-199.559,0.0187116,0.00501758,0.00950954
66.5197,-195.528,0.0194846,0.00537842,0.0101126
66.5197,-191.496,0.0202956,0.00577102,0.0107622
66.5197,-187.465,0.0211464,0.00619864,0.0114623
66.5197,-183.433,0.0220388,0.00666494,0.0122175
66.5197,-179.402,0.0229746,0.00717397,0.0130326
66.5197,-175.37,0.0239558,0.00773029,0.0139132
66.5197,-171.339,0.024984,0.00833898,0.0148651
66.5197,-167.307,0.0260611,0.00900573,0.015895
66.5197,-163.276,0.0271885,0.00973693,0.0170098
66.5197,-159.244,0.0283678,0.0105397,0.0182174
66.5197,-155.213,0.0296002,0.0114221,0.0195264
66.5197,-151.181,0.0308864,0.0123932,0.0209461
66.5197,-147.15,0.032227,0.0134629,0.0224866
66.5197,-143.118,0.0336219,0.0146427,0.024159
66.5197,-139.087,0.0350702,0.0159453,0.0259752
66.5197,-135.055,0.0365704,0.0173849,0.0279482
66.5197,-131.024,0.0381196,0.0189775,0.030092
66.5197,-126.992,0.0397137,0.0207411,0.0324214
66.5197,-122.961,0.0413468,0.0226957,0.0349522
66.5197,-118.929,0.0430111,0.0248636,0.037701
66.5197,-114.898,0.044696,0.0272697,0.0406851
66.5197,-110.866,0.0463882,0.0299414,0.0439222
66.5197,-106.835,0.0480703,0.0329093,0.0474298
66.5197,-102.803,0.0497208,0.0362066,0.0512249
66.5197,-98.7717,0.0513126,0.0398694,0.0553231
66.5197,-94.7402,0.0528126,0.0439366,0.0597375
66.5197,-90.7087,0.0541804,0.0484493,0.0644772
66.5197,-86.6772,0.0553668,0.0534501,0.0695454
66.5197,-82.6457,0.0563134,0.0589816,0.0749364
66.5197,-78.6142,0.0569509,0.0650845,0.0806331
66.5197,-74.5827,0.0571983,0.0717946,0.0866015
66.5197,-70.5512,0.0569625,0.079138,0.0927861
66.5197,-66.5197,0.0561384,0.0871252,0.0991029
66.5197,-62.4882,0.0546111,0.0957414,0.10543
66.5197,-58.4567,0.0522589,0.104935,0.111601
66.5197,-54.4252,0.0489612,0.114602,0.117391
66.5197,-50.3937,0.0446099,0.124562,0.122507
66.5197,-46.3622,0.0391275,0.134538,0.12658
66.5197,-42.3307,0.0324945,0.144124,0.129165
66.5197,-38.2992,0.0247834,0.152764,0.129745
66.5197,-34.2677,0.0162018,0.159741,0.12777
66.5197,-30.2362,0.00713088,0.164202,0.122715
66.5197,-26.2047,-0.00185685,0.165261,0.114191
66.5197,-22.1732,-0.0100355,0.162202,0.102084
66.5197,-18.1417,-0.0166575,0.154825,0.0866972
66.5197,-14.1102,-0.0211911,0.143851,0.0687979
66.5197,-10.0787,-0.0235906,0.131222,0.0494662
66.5197,-6.04724,-0.0244007,0.119937,0.0297059
66.5197,-2.01575,-0.0245045,0.113221,0.0100342
66.5197,2.01575,-0.0245841,0.113224,-0.00961314
66.5197,6.04724,-0.0245636,0.119954,-0.0294983
66.5197,10.0787,-0.023707,0.131267,-0.0495434
66.5197,14.1102,-0.0211639,0.143927,-0.0690812
66.5197,18.1417,-0.0164482,0.15491,-0.0870326
66.5197,22.1732,-0.00970236,0.162282,-0.102348
66.5197,26.2047,-0.00149013,0.165327,-0.114338
66.5197,30.2362,0.00746518,0.164253,-0.12276
66.5197,34.2677,0.0164741,0.15978,-0.127746
66.5197,38.2992,0.0249898,0.152794,-0.129686
66.5197,42.3307,0.0326434,0.144146,-0.129091
66.5197,46.3622,0.0392313,0.134553,-0.126506
66.5197,50.3937,0.04468,0.124573,-0.122438
66.5197,54.4252,0.0490074,0.114609,-0.117331
66.5197,58.4567,0.0522883,0.104939,-0.11155
66.5197,62.4882,0.0546289,0.0957434,-0.105387
66.5197,66.5197,0.0561485,0.0871256,-0.0990658
66.5197,70.5512,0.0569673,0.0791373,-0.0927549
66.5197,74.5827,0.0571997,0.0717931,-0.0865751
66.5197,78.6142,0.05695,0.0650825,-0.0806106
66.5197,82.6457,0.0563111,0.0589792,-0.0749173
66.5197,86.6772,0.0553635,0.0534475,-0.0695289
66.5197,90.7087,0.0541765,0.0484467,-0.064463
66.5197,94.7402,0.0528085,0.0439339,-0.0597251
66.5197,98.7717,0.0513084,0.0398668,-0.0553123
66.5197,102.803,0.0497165,0.036204,-0.0512154
66.5197,106.835,0.0480661,0.0329069,-0.0474214
66.5197,110.866,0.0463841,0.0299392,-0.0439148
66.5197,114.898,0.044692,0.0272675,-0.0406786
66.5197,118.929,0.0430072,0.0248616,-0.0376952
66.5197,122.961,0.0413431,0.0226938,-0.034947
66.5197,126.992,0.0397101,0.0207394,-0.0324168
66.5197,131.024,0.0381162,0.0189759,-0.0300879
66.5197,135.055,0.0365672,0.0173834,-0.0279446
66.5197,139.087,0.0350672,0.0159439,-0.025972
66.5197,143.118,0.0336191,0.0146414,-0.0241561
66.5197,147.15,0.0322243,0.0134617,-0.022484
66.5197,151.181,0.0308839,0.0123921,-0.0209438
66.5197,155.213,0.0295978,0.0114211,-0.0195244
66.5197,159.244,0.0283656,0.0105388,-0.0182156
66.5197,163.276,0.0271864,0.00973607,-0.0170082
66.5197,167.307,0.0260591,0.00900494,-0.0158935
66.5197,171.339,0.0249822,0.00833825,-0.0148638
66.5197,175.37,0.023954,0.00772961,-0.013912
66.5197,179.402,0.022973,0.00717335,-0.0130316
66.5197,183.433,0.0220372,0.00666436,-0.0122165
66.5197,187.465,0.0211449,0.00619811,-0.0114615
66.5197,191.496,0.0202943,0.00577053,-0.0107615
66.5197,195.528,0.0194833,0.00537796,-0.010112
66.5197,199.559,0.0187104,0.00501716,-0.00950897
66.5197,203.591,0.0179736,0.00468518,-0.00894862
66.5197,207.622,0.0172714,0.0043794,-0.00842754
66.5197,211.654,0.0166019,0.00409745,-0.00794259
66.5197,215.685,0.0159636,0.00383721,-0.00749094
66.5197,219.717,0.015355,0.00359676,-0.00706998
66.5197,223.748,0.0147745,0.00337436,-0.00667736
66.5197,227.78,0.0142209,0.00316846,-0.00630987
66.5197,231.811,0.0136922,0.00297798,-0.0059719
66.5197,235.843,0.0131868,0.00279843,-0.00566163
66.5197,239.874,0.0127093,0.00263714,-0.00531816
66.5197,243.906,0.0122602,0.00249286,-0.00490417
66.5197,247.937,0.011784,0.00234819,-0.0053251
66.5197,251.969,0.0116677,0.00217246,-0.00143638
70.5512,-251.969,0.0121623,0.00226899,0.00152055
70.5512,-247.937,0.012273,0.00246146,0.00512839
70.5512,-243.906,0.0126575,0.0025737,0.00556916
70.5512,-239.874,0.0131169,0.00272945,0.00624516
70.5512,-235.843,0.013641,0.00290909,0.00618173
70.5512,-231.811,0.0141473,0.00308903,0.00656967
70.5512,-227.78,0.0146808,0.00328481,0.00694549
70.5512,-223.748,0.0152394,0.00349572,0.00734344
70.5512,-219.717,0.0158239,0.00372328,0.00776994
70.5512,-215.685,0.0164356,0.00396903,0.00822666
70.5512,-211.654,0.0170759,0.00423468,0.00871612
70.5512,-207.622,0.0177461,0.00452212,0.00924101
70.5512,-203.591,0.0184475,0.00483342,0.00980432
70.5512,-199.559,0.0191817,0.00517092,0.0104093
70.5512,-195.528,0.0199501,0.00553718,0.0110594
70.5512,-191.496,0.020754,0.00593505,0.0117586
70.5512,-187.465,0.0215951,0.00636769,0.0125111
70.5512,-183.433,0.0224746,0.00683864,0.0133214
70.5512,-179.402,0.023394,0.00735181,0.0141947
70.5512,-175.37,0.0243547,0.00791156,0.0151363
70.5512,-171.339,0.0253577,0.00852275,0.0161524
70.5512,-167.307,0.0264041,0.00919081,0.0172495
70.5512,-163.276,0.0274949,0.00992176,0.0184346
70.5512,-159.244,0.0286305,0.0107224,0.0197156
70.5512,-155.213,0.0298111,0.0116001,0.021101
70.5512,-151.181,0.0310367,0.0125634,0.0225998
70.5512,-147.15,0.0323063,0.0136216,0.0242219
70.5512,-143.118,0.0336185,0.014785,0.0259782
70.5512,-139.087,0.0349709,0.0160654,0.02788
70.5512,-135.055,0.0363602,0.0174757,0.0299396
70.5512,-131.024,0.0377816,0.0190301,0.0321702
70.5512,-126.992,0.0392288,0.0207447,0.0345855
70.5512,-122.961,0.0406938,0.0226369,0.0372
70.5512,-118.929,0.0421658,0.0247264,0.0400285
70.5512,-114.898,0.0436318,0.0270343,0.0430862
70.5512,-110.866,0.045075,0.0295839,0.0463882
70.5512,-106.835,0.0464752,0.0324005,0.0499489
70.5512,-102.803,0.0478073,0.0355112,0.0537815
70.5512,-98.7717,0.0490409,0.0389446,0.0578971
70.5512,-94.7402,0.0501393,0.0427307,0.0623035
70.5512,-90.7087,0.051059,0.0469001,0.0670036
70.5512,-86.6772,0.0517481,0.0514826,0.0719937
70.5512,-82.6457,0.052146,0.0565063,0.0772603
70.5512,-78.6142,0.0521826,0.061995,0.0827778
70.5512,-74.5827,0.0517774,0.0679649,0.0885034
70.5512,-70.5512,0.0508403,0.074421,0.0943732
70.5512,-66.5197,0.0492722,0.0813506,0.100296
70.5512,-62.4882,0.0469675,0.0887162,0.106145
70.5512,-58.4567,0.043819,0.0964456,0.111753
70.5512,-54.4252,0.0397246,0.10442,0.116903
70.5512,-50.3937,0.0345992,0.112461,0.121324
70.5512,-46.3622,0.0283906,0.120314,0.124681
70.5512,-42.3307,0.0211014,0.127637,0.126587
70.5512,-38.2992,0.0128149,0.133999,0.12661
70.5512,-34.2677,0.00372334,0.138884,0.124303
70.5512,-30.2362,-0.00585071,0.141745,0.119257
70.5512,-26.2047,-0.0154513,0.142083,0.111174
70.5512,-22.1732,-0.0245227,0.139605,0.0999534
70.5512,-18.1417,-0.0324938,0.13441,0.0857623
70.5512,-14.1102,-0.0389043,0.127181,0.0690551
70.5512,-10.0787,-0.0435304,0.11925,0.0504896
70.5512,-6.04724,-0.0464234,0.112408,0.0307576
70.5512,-2.01575,-0.0478061,0.108432,0.0104188
70.5512,2.01575,-0.0478594,0.108441,-0.0101424
70.5512,6.04724,-0.0465524,0.112438,-0.0305964
70.5512,10.0787,-0.043661,0.119301,-0.0504959
70.5512,14.1102,-0.0389622,0.127249,-0.0692023
70.5512,18.1417,-0.0324432,0.134484,-0.0859756
70.5512,22.1732,-0.0243766,0.139675,-0.100158
70.5512,26.2047,-0.0152511,0.142145,-0.111326
70.5512,30.2362,-0.00563909,0.141795,-0.119345
70.5512,34.2677,0.00391771,0.138924,-0.124337
70.5512,38.2992,0.0129785,0.13403,-0.126607
70.5512,42.3307,0.0212313,0.127661,-0.126562
70.5512,46.3622,0.0284897,0.120331,-0.124645
70.5512,50.3937,0.0346726,0.112474,-0.121283
70.5512,54.4252,0.0397778,0.104429,-0.116864
70.5512,58.4567,0.0438568,0.0964518,-0.111716
70.5512,62.4882,0.046994,0.0887201,-0.106111
70.5512,66.5197,0.0492902,0.0813528,-0.100266
70.5512,70.5512,0.0508522,0.0744219,-0.0943472
70.5512,74.5827,0.051785,0.0679649,-0.0884807
70.5512,78.6142,0.052187,0.0619942,-0.082758
70.5512,82.6457,0.0521482,0.0565051,-0.077243
70.5512,86.6772,0.0517487,0.051481,-0.0719785
70.5512,90.7087,0.0510584,0.0468983,-0.0669903
70.5512,94.7402,0.050138,0.0427289,-0.0622918
70.5512,98.7717,0.049039,0.0389427,-0.0578867
70.5512,102.803,0.0478051,0.0355093,-0.0537723
70.5512,106.835,0.0464727,0.0323986,-0.0499408
70.5512,110.866,0.0450724,0.0295821,-0.046381
70.5512,114.898,0.043629,0.0270325,-0.0430798
70.5512,118.929,0.0421631,0.0247247,-0.0400227
70.5512,122.961,0.040691,0.0226353,-0.0371948
70.5512,126.992,0.0392262,0.0207431,-0.0345809
70.5512,131.024,0.037779,0.0190287,-0.032166
70.5512,135.055,0.0363576,0.0174743,-0.0299359
70.5512,139.087,0.0349685,0.0160642,-0.0278766
70.5512,143.118,0.0336161,0.0147839,-0.0259752
70.5512,147.15,0.032304,0.0136205,-0.0242193
70.5512,151.181,0.0310345,0.0125624,-0.0225974
70.5512,155.213,0.0298091,0.0115992,-0.0210988
70.5512,159.244,0.0286285,0.0107215,-0.0197137
70.5512,163.276,0.027493,0.00992096,-0.0184329
70.5512,167.307,0.0264024,0.00919006,-0.0172479
70.5512,171.339,0.025356,0.00852206,-0.016151
70.5512,175.37,0.0243531,0.00791092,-0.0151351
70.5512,179.402,0.0233926,0.00735122,-0.0141936
70.5512,183.433,0.0224732,0.00683809,-0.0133204
70.5512,187.465,0.0215937,0.00636719,-0.0125102
70.5512,191.496,0.0207528,0.00593458,-0.0117578
70.5512,195.528,0.0199489,0.00553674,-0.0110587
70.5512,199.559,0.0191806,0.00517052,-0.0104087
70.5512,203.591,0.0184465,0.00483305,-0.00980376
70.5512,207.622,0.0177451,0.00452177,-0.00924051
70.5512,211.654,0.017075,0.00423436,-0.00871567
70.5512,215.685,0.0164348,0.00396873,-0.00822627
70.5512,219.717,0.0158231,0.003723,-0.00776959
70.5512,223.748,0.0152387,0.00349546,-0.00734321
70.5512,227.78,0.0146803,0.00328455,-0.00694362
70.5512,231.811,0.014146,0.00308926,-0.00657667
70.5512,235.843,0.0136349,0.00290477,-0.00623401
70.5512,239.874,0.0131513,0.00273932,-0.00586399
70.5512,243.906,0.0126953,0.00259128,-0.00542592
70.5512,247.937,0.012205,0.00244204,-0.00586525
70.5512,251.969,0.012129,0.002256,-0.00159346
74.5827,-251.969,0.0125862,0.00234641,0.00168978
74.5827,-247.937,0.0126596,0.00255042,0.00564105
74.5827,-243.906,0.01305,0.0026638,0.00608895
