i,j,r,theta,Gamma3_0_0_0,Gamma3_0_0_1,Gamma3_0_0_2,Gamma3_0_1_0,Gamma3_0_1_1,Gamma3_0_1_2,Gamma3_0_2_0,Gamma3_0_2_1,Gamma3_0_2_2,Gamma3_1_0_0,Gamma3_1_0_1,Gamma3_1_0_2,Gamma3_1_1_0,Gamma3_1_1_1,Gamma3_1_1_2,Gamma3_1_2_0,Gamma3_1_2_1,Gamma3_1_2_2,Gamma3_2_0_0,Gamma3_2_0_1,Gamma3_2_0_2,Gamma3_2_1_0,Gamma3_2_1_1,Gamma3_2_1_2,Gamma3_2_2_0,Gamma3_2_2_1,Gamma3_2_2_2
93,72,9.44,2.26195,-0.0132593,-0.00444491,0.00444491,0.00444491,7.49811,7.49811,7.49811,7.49811,4.44904,6.25659e-05,0.105542,-0.105542,-0.105542,0.00444491,0.00444491,0.00444491,0.00444491,-0.494576,0,0,0,0,0,0,0,0,0
93,73,9.44,2.29336,-0.0132889,-0.00448812,0.00448812,0.00448812,7.49601,7.49601,7.49601,7.49601,4.21549,6.31741e-05,0.105513,-0.105513,-0.105513,0.00448812,0.00448812,0.00448812,0.00448812,-0.499325,0,0,0,0,0,0,0,0,0
93,74,9.44,2.32478,-0.0133188,-0.00451358,0.00451358,0.00451358,7.49389,7.49389,7.49389,7.49389,3.9802,6.35326e-05,0.105483,-0.105483,-0.105483,0.00451358,0.00451358,0.00451358,0.00451358,-0.502098,0,0,0,0,0,0,0,0,0
93,75,9.44,2.35619,-0.0133488,-0.00452122,0.00452122,0.00452122,7.49176,7.49176,7.49176,7.49176,3.7441,6.36401e-05,0.105453,-0.105453,-0.105453,0.00452122,0.00452122,0.00452122,0.00452122,-0.502887,0,0,0,0,0,0,0,0,0
93,76,9.44,2.38761,-0.0133787,-0.00451102,0.00451102,0.00451102,7.48963,7.48963,7.48963,7.48963,3.50811,6.34965e-05,0.105423,-0.105423,-0.105423,0.00451102,0.00451102,0.00451102,0.00451102,-0.501692,0,0,0,0,0,0,0,0,0
93,77,9.44,2.41903,-0.0134085,-0.00448303,0.00448303,0.00448303,7.48751,7.48751,7.48751,7.48751,3.27318,6.31025e-05,0.105393,-0.105393,-0.105393,0.00448303,0.00448303,0.00448303,0.00448303,-0.49852,0,0,0,0,0,0,0,0,0
93,78,9.44,2.45044,-0.0134381,-0.00443738,0.00443738,0.00443738,7.48541,7.48541,7.48541,7.48541,3.04022,6.24599e-05,0.105364,-0.105364,-0.105364,0.00443738,0.00443738,0.00443738,0.00443738,-0.493385,0,0,0,0,0,0,0,0,0
93,79,9.44,2.48186,-0.0134673,-0.00437426,0.00437426,0.00437426,7.48334,7.48334,7.48334,7.48334,2.81015,6.15715e-05,0.105334,-0.105334,-0.105334,0.00437426,0.00437426,0.00437426,0.00437426,-0.48631,0,0,0,0,0,0,0,0,0
93,80,9.44,2.51327,-0.013496,-0.00429394,0.00429394,0.00429394,7.4813,7.4813,7.4813,7.4813,2.58388,6.04409e-05,0.105306,-0.105306,-0.105306,0.00429394,0.00429394,0.00429394,0.00429394,-0.477325,0,0,0,0,0,0,0,0,0
93,81,9.44,2.54469,-0.0135241,-0.00419674,0.00419674,0.00419674,7.4793,7.4793,7.4793,7.4793,2.36229,5.90727e-05,0.105278,-0.105278,-0.105278,0.00419674,0.00419674,0.00419674,0.00419674,-0.466468,0,0,0,0,0,0,0,0,0
93,82,9.44,2.57611,-0.0135515,-0.00408306,0.00408306,0.00408306,7.47735,7.47735,7.47735,7.47735,2.14624,5.74726e-05,0.10525,-0.10525,-0.10525,0.00408306,0.00408306,0.00408306,0.00408306,-0.453783,0,0,0,0,0,0,0,0,0
93,83,9.44,2.60752,-0.0135781,-0.00395336,0.00395336,0.00395336,7.47546,7.47546,7.47546,7.47546,1.93659,5.5647e-05,0.105224,-0.105224,-0.105224,0.00395336,0.00395336,0.00395336,0.00395336,-0.439322,0,0,0,0,0,0,0,0,0
93,84,9.44,2.63894,-0.0136038,-0.00380816,0.00380816,0.00380816,7.47364,7.47364,7.47364,7.47364,1.73415,5.36032e-05,0.105198,-0.105198,-0.105198,0.00380816,0.00380816,0.00380816,0.00380816,-0.423143,0,0,0,0,0,0,0,0,0
93,85,9.44,2.67035,-0.0136285,-0.00364805,0.00364805,0.00364805,7.47189,7.47189,7.47189,7.47189,1.53971,5.13494e-05,0.105173,-0.105173,-0.105173,0.00364805,0.00364805,0.00364805,0.00364805,-0.405312,0,0,0,0,0,0,0,0,0
93,86,9.44,2.70177,-0.013652,-0.00347364,0.00347364,0.00347364,7.47021,7.47021,7.47021,7.47021,1.35403,4.88946e-05,0.10515,-0.10515,-0.10515,0.00347364,0.00347364,0.00347364,0.00347364,-0.385899,0,0,0,0,0,0,0,0,0
93,87,9.44,2.73319,-0.0136744,-0.00328565,0.00328565,0.00328565,7.46863,7.46863,7.46863,7.46863,1.17783,4.62484e-05,0.105127,-0.105127,-0.105127,0.00328565,0.00328565,0.00328565,0.00328565,-0.364982,0,0,0,0,0,0,0,0,0
93,88,9.44,2.7646,-0.0136955,-0.00308482,0.00308482,0.00308482,7.46713,7.46713,7.46713,7.46713,1.01178,4.34215e-05,0.105106,-0.105106,-0.105106,0.00308482,0.00308482,0.00308482,0.00308482,-0.342643,0,0,0,0,0,0,0,0,0
93,89,9.44,2.79602,-0.0137151,-0.00287192,0.00287192,0.00287192,7.46573,7.46573,7.46573,7.46573,0.856551,4.04248e-05,0.105087,-0.105087,-0.105087,0.00287192,0.00287192,0.00287192,0.00287192,-0.318971,0,0,0,0,0,0,0,0,0
93,90,9.44,2.82743,-0.0137334,-0.00264782,0.00264782,0.00264782,7.46444,7.46444,7.46444,7.46444,0.712726,3.72703e-05,0.105068,-0.105068,-0.105068,0.00264782,0.00264782,0.00264782,0.00264782,-0.294059,0,0,0,0,0,0,0,0,0
93,91,9.44,2.85885,-0.0137501,-0.00241337,0.00241337,0.00241337,7.46325,7.46325,7.46325,7.46325,0.580867,3.39703e-05,0.105052,-0.105052,-0.105052,0.00241337,0.00241337,0.00241337,0.00241337,-0.268005,0,0,0,0,0,0,0,0,0
93,92,9.44,2.89027,-0.0137653,-0.00216951,0.00216951,0.00216951,7.46217,7.46217,7.46217,7.46217,0.461484,3.05378e-05,0.105037,-0.105037,-0.105037,0.00216951,0.00216951,0.00216951,0.00216951,-0.24091,0,0,0,0,0,0,0,0,0
93,93,9.44,2.92168,-0.0137788,-0.00191719,0.00191719,0.00191719,7.46121,7.46121,7.46121,7.46121,0.355037,2.69862e-05,0.105023,-0.105023,-0.105023,0.00191719,0.00191719,0.00191719,0.00191719,-0.21288,0,0,0,0,0,0,0,0,0
93,94,9.44,2.9531,-0.0137906,-0.0016574,0.0016574,0.0016574,7.46037,7.46037,7.46037,7.46037,0.261938,2.33294e-05,0.105011,-0.105011,-0.105011,0.0016574,0.0016574,0.0016574,0.0016574,-0.184024,0,0,0,0,0,0,0,0,0
93,95,9.44,2.98451,-0.0138006,-0.00139115,0.00139115,0.00139115,7.45966,7.45966,7.45966,7.45966,0.182547,1.95816e-05,0.105001,-0.105001,-0.105001,0.00139115,0.00139115,0.00139115,0.00139115,-0.154456,0,0,0,0,0,0,0,0,0
93,96,9.44,3.01593,-0.0138089,-0.00111948,0.00111948,0.00111948,7.45907,7.45907,7.45907,7.45907,0.117168,1.57576e-05,0.104993,-0.104993,-0.104993,0.00111948,0.00111948,0.00111948,0.00111948,-0.124289,0,0,0,0,0,0,0,0,0
93,97,9.44,3.04734,-0.0138154,-0.000843444,0.000843444,0.000843444,7.45861,7.45861,7.45861,7.45861,0.0660557,1.18722e-05,0.104986,-0.104986,-0.104986,0.000843444,0.000843444,0.000843444,0.000843444,-0.09364,0,0,0,0,0,0,0,0,0
93,98,9.44,3.07876,-0.0138201,-0.000564127,0.000564127,0.000564127,7.45828,7.45828,7.45828,7.45828,0.0294053,7.94058e-06,0.104982,-0.104982,-0.104982,0.000564127,0.000564127,0.000564127,0.000564127,-0.0626288,0,0,0,0,0,0,0,0,0
93,99,9.44,3.11018,-0.0138229,-0.000282614,0.000282614,0.000282614,7.45808,7.45808,7.45808,7.45808,0.0073584,3.97803e-06,0.104979,-0.104979,-0.104979,0.000282614,0.000282614,0.000282614,0.000282614,-0.0313751,0,0,0,0,0,0,0,0,0
93,100,9.44,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,9.52,0.0314159,-0.0135679,0.000277926,-0.000277926,-0.000277926,7.53778,7.53778,7.53778,7.53778,0.00743704,-3.83873e-06,0.104112,-0.104112,-0.104112,-0.000277926,-0.000277926,-0.000277926,-0.000277926,0.0313751,0,0,0,0,0,0,0,0,0
94,2,9.52,0.0628319,-0.0135652,0.000554769,-0.000554769,-0.000554769,7.53798,7.53798,7.53798,7.53798,0.0297195,-7.66252e-06,0.104115,-0.104115,-0.104115,-0.000554769,-0.000554769,-0.000554769,-0.000554769,0.0626287,0,0,0,0,0,0,0,0,0
94,3,9.52,0.0942478,-0.0135607,0.000829452,-0.000829452,-0.000829452,7.53831,7.53831,7.53831,7.53831,0.0667615,-1.14565e-05,0.10412,-0.10412,-0.10412,-0.000829452,-0.000829452,-0.000829452,-0.000829452,0.0936398,0,0,0,0,0,0,0,0,0
94,4,9.52,0.125664,-0.0135543,0.0011009,-0.0011009,-0.0011009,7.53877,7.53877,7.53877,7.53877,0.11842,-1.52058e-05,0.104126,-0.104126,-0.104126,-0.0011009,-0.0011009,-0.0011009,-0.0011009,0.124288,0,0,0,0,0,0,0,0,0
94,5,9.52,0.15708,-0.0135462,0.00136807,-0.00136807,-0.00136807,7.53935,7.53935,7.53935,7.53935,0.184497,-1.88959e-05,0.104134,-0.104134,-0.104134,-0.00136807,-0.00136807,-0.00136807,-0.00136807,0.154455,0,0,0,0,0,0,0,0,0
94,6,9.52,0.188496,-0.0135364,0.0016299,-0.0016299,-0.0016299,7.54006,7.54006,7.54006,7.54006,0.264736,-2.25123e-05,0.104144,-0.104144,-0.104144,-0.0016299,-0.0016299,-0.0016299,-0.0016299,0.184023,0,0,0,0,0,0,0,0,0
94,7,9.52,0.219911,-0.0135249,0.00188538,-0.00188538,-0.00188538,7.5409,7.5409,7.5409,7.5409,0.358829,-2.6041e-05,0.104155,-0.104155,-0.104155,-0.00188538,-0.00188538,-0.00188538,-0.00188538,0.212877,0,0,0,0,0,0,0,0,0
94,8,9.52,0.251327,-0.0135117,0.00213351,-0.00213351,-0.00213351,7.54185,7.54185,7.54185,7.54185,0.466412,-2.94682e-05,0.104169,-0.104169,-0.104169,-0.00213351,-0.00213351,-0.00213351,-0.00213351,0.240906,0,0,0,0,0,0,0,0,0
94,9,9.52,0.282743,-0.013497,0.00237331,-0.00237331,-0.00237331,7.54292,7.54292,7.54292,7.54292,0.587069,-3.27804e-05,0.104183,-0.104183,-0.104183,-0.00237331,-0.00237331,-0.00237331,-0.00237331,0.268,0,0,0,0,0,0,0,0,0
94,10,9.52,0.314159,-0.0134807,0.00260386,-0.00260386,-0.00260386,7.5441,7.5441,7.5441,7.5441,0.720334,-3.59647e-05,0.1042,-0.1042,-0.1042,-0.00260386,-0.00260386,-0.00260386,-0.00260386,0.294052,0,0,0,0,0,0,0,0,0
94,11,9.52,0.345575,-0.0134629,0.00282424,-0.00282424,-0.00282424,7.54539,7.54539,7.54539,7.54539,0.865692,-3.90086e-05,0.104217,-0.104217,-0.104217,-0.00282424,-0.00282424,-0.00282424,-0.00282424,0.318962,0,0,0,0,0,0,0,0,0
94,12,9.52,0.376991,-0.0134437,0.00303358,-0.00303358,-0.00303358,7.54678,7.54678,7.54678,7.54678,1.02258,-4.19001e-05,0.104237,-0.104237,-0.104237,-0.00303358,-0.00303358,-0.00303358,-0.00303358,0.342632,0,0,0,0,0,0,0,0,0
94,13,9.52,0.408407,-0.0134231,0.00323108,-0.00323108,-0.00323108,7.54826,7.54826,7.54826,7.54826,1.19039,-4.46279e-05,0.104257,-0.104257,-0.104257,-0.00323108,-0.00323108,-0.00323108,-0.00323108,0.364968,0,0,0,0,0,0,0,0,0
94,14,9.52,0.439823,-0.0134013,0.00341593,-0.00341593,-0.00341593,7.54984,7.54984,7.54984,7.54984,1.36847,-4.71811e-05,0.104279,-0.104279,-0.104279,-0.00341593,-0.00341593,-0.00341593,-0.00341593,0.385882,0,0,0,0,0,0,0,0,0
94,15,9.52,0.471239,-0.0133784,0.00358742,-0.00358742,-0.00358742,7.5515,7.5515,7.5515,7.5515,1.55613,-4.95497e-05,0.104302,-0.104302,-0.104302,-0.00358742,-0.00358742,-0.00358742,-0.00358742,0.405291,0,0,0,0,0,0,0,0,0
94,16,9.52,0.502655,-0.0133543,0.00374486,-0.00374486,-0.00374486,7.55324,7.55324,7.55324,7.55324,1.75263,-5.17244e-05,0.104326,-0.104326,-0.104326,-0.00374486,-0.00374486,-0.00374486,-0.00374486,0.423119,0,0,0,0,0,0,0,0,0
94,17,9.52,0.534071,-0.0133293,0.00388763,-0.00388763,-0.00388763,7.55506,7.55506,7.55506,7.55506,1.95722,-5.36963e-05,0.104351,-0.104351,-0.104351,-0.00388763,-0.00388763,-0.00388763,-0.00388763,0.439294,0,0,0,0,0,0,0,0,0
94,18,9.52,0.565487,-0.0133033,0.00401516,-0.00401516,-0.00401516,7.55694,7.55694,7.55694,7.55694,2.1691,-5.54577e-05,0.104377,-0.104377,-0.104377,-0.00401516,-0.00401516,-0.00401516,-0.00401516,0.453751,0,0,0,0,0,0,0,0,0
94,19,9.52,0.596903,-0.0132766,0.00412693,-0.00412693,-0.00412693,7.55887,7.55887,7.55887,7.55887,2.38744,-5.70014e-05,0.104404,-0.104404,-0.104404,-0.00412693,-0.00412693,-0.00412693,-0.00412693,0.466432,0,0,0,0,0,0,0,0,0
94,20,9.52,0.628319,-0.0132492,0.00422249,-0.00422249,-0.00422249,7.56086,7.56086,7.56086,7.56086,2.61138,-5.83214e-05,0.104431,-0.104431,-0.104431,-0.00422249,-0.00422249,-0.00422249,-0.00422249,0.477285,0,0,0,0,0,0,0,0,0
94,21,9.52,0.659734,-0.0132212,0.00430146,-0.00430146,-0.00430146,7.56288,7.56288,7.56288,7.56288,2.84005,-5.94121e-05,0.104459,-0.104459,-0.104459,-0.00430146,-0.00430146,-0.00430146,-0.00430146,0.486266,0,0,0,0,0,0,0,0,0
94,22,9.52,0.69115,-0.0131927,0.00436351,-0.00436351,-0.00436351,7.56494,7.56494,7.56494,7.56494,3.07255,-6.02691e-05,0.104488,-0.104488,-0.104488,-0.00436351,-0.00436351,-0.00436351,-0.00436351,0.493336,0,0,0,0,0,0,0,0,0
94,23,9.52,0.722566,-0.0131638,0.00440838,-0.00440838,-0.00440838,7.56703,7.56703,7.56703,7.56703,3.30798,-6.08888e-05,0.104516,-0.104516,-0.104516,-0.00440838,-0.00440838,-0.00440838,-0.00440838,0.498467,0,0,0,0,0,0,0,0,0
94,24,9.52,0.753982,-0.0131348,0.00443588,-0.00443588,-0.00443588,7.56914,7.56914,7.56914,7.56914,3.54539,-6.12687e-05,0.104545,-0.104545,-0.104545,-0.00443588,-0.00443588,-0.00443588,-0.00443588,0.501635,0,0,0,0,0,0,0,0,0
94,25,9.52,0.785398,-0.0131056,0.00444589,-0.00444589,-0.00444589,7.57125,7.57125,7.57125,7.57125,3.78387,-6.1407e-05,0.104575,-0.104575,-0.104575,-0.00444589,-0.00444589,-0.00444589,-0.00444589,0.502826,0,0,0,0,0,0,0,0,0
94,26,9.52,0.816814,-0.0130763,0.00443836,-0.00443836,-0.00443836,7.57337,7.57337,7.57337,7.57337,4.02247,-6.1303e-05,0.104604,-0.104604,-0.104604,-0.00443836,-0.00443836,-0.00443836,-0.00443836,0.502033,0,0,0,0,0,0,0,0,0
94,27,9.52,0.84823,-0.0130472,0.0044133,-0.0044133,-0.0044133,7.57547,7.57547,7.57547,7.57547,4.26024,-6.09568e-05,0.104633,-0.104633,-0.104633,-0.0044133,-0.0044133,-0.0044133,-0.0044133,0.499256,0,0,0,0,0,0,0,0,0
94,28,9.52,0.879646,-0.0130183,0.00437079,-0.00437079,-0.00437079,7.57757,7.57757,7.57757,7.57757,4.49625,-6.03697e-05,0.104662,-0.104662,-0.104662,-0.00437079,-0.00437079,-0.00437079,-0.00437079,0.494504,0,0,0,0,0,0,0,0,0
94,29,9.52,0.911062,-0.0129897,0.00431099,-0.00431099,-0.00431099,7.57964,7.57964,7.57964,7.57964,4.72956,-5.95437e-05,0.104691,-0.104691,-0.104691,-0.00431099,-0.00431099,-0.00431099,-0.00431099,0.487794,0,0,0,0,0,0,0,0,0
94,30,9.52,0.942478,-0.0129616,0.00423412,-0.00423412,-0.00423412,7.58167,7.58167,7.58167,7.58167,4.95925,-5.84819e-05,0.104719,-0.104719,-0.104719,-0.00423412,-0.00423412,-0.00423412,-0.00423412,0.47915,0,0,0,0,0,0,0,0,0
94,31,9.52,0.973894,-0.012934,0.00414047,-0.00414047,-0.00414047,7.58367,7.58367,7.58367,7.58367,5.1844,-5.71885e-05,0.104746,-0.104746,-0.104746,-0.00414047,-0.00414047,-0.00414047,-0.00414047,0.468604,0,0,0,0,0,0,0,0,0
94,32,9.52,1.00531,-0.0129071,0.0040304,-0.0040304,-0.0040304,7.58562,7.58562,7.58562,7.58562,5.40412,-5.56682e-05,0.104773,-0.104773,-0.104773,-0.0040304,-0.0040304,-0.0040304,-0.0040304,0.456196,0,0,0,0,0,0,0,0,0
94,33,9.52,1.03673,-0.0128809,0.00390433,-0.00390433,-0.00390433,7.58751,7.58751,7.58751,7.58751,5.61753,-5.3927e-05,0.104799,-0.104799,-0.104799,-0.00390433,-0.00390433,-0.00390433,-0.00390433,0.441974,0,0,0,0,0,0,0,0,0
94,34,9.52,1.06814,-0.0128556,0.00376276,-0.00376276,-0.00376276,7.58934,7.58934,7.58934,7.58934,5.82378,-5.19715e-05,0.104825,-0.104825,-0.104825,-0.00376276,-0.00376276,-0.00376276,-0.00376276,0.425991,0,0,0,0,0,0,0,0,0
94,35,9.52,1.09956,-0.0128313,0.00360623,-0.00360623,-0.00360623,7.5911,7.5911,7.5911,7.5911,6.02205,-4.98096e-05,0.104849,-0.104849,-0.104849,-0.00360623,-0.00360623,-0.00360623,-0.00360623,0.408309,0,0,0,0,0,0,0,0,0
94,36,9.52,1.13097,-0.0128081,0.00343536,-0.00343536,-0.00343536,7.59278,7.59278,7.59278,7.59278,6.21155,-4.74495e-05,0.104872,-0.104872,-0.104872,-0.00343536,-0.00343536,-0.00343536,-0.00343536,0.388999,0,0,0,0,0,0,0,0,0
94,37,9.52,1.16239,-0.0127861,0.00325082,-0.00325082,-0.00325082,7.59438,7.59438,7.59438,7.59438,6.39151,-4.49005e-05,0.104894,-0.104894,-0.104894,-0.00325082,-0.00325082,-0.00325082,-0.00325082,0.368135,0,0,0,0,0,0,0,0,0
94,38,9.52,1.19381,-0.0127653,0.00305332,-0.00305332,-0.00305332,7.59588,7.59588,7.59588,7.59588,6.56121,-4.21728e-05,0.104915,-0.104915,-0.104915,-0.00305332,-0.00305332,-0.00305332,-0.00305332,0.345799,0,0,0,0,0,0,0,0,0
94,39,9.52,1.22522,-0.0127458,0.00284367,-0.00284367,-0.00284367,7.59729,7.59729,7.59729,7.59729,6.71998,-3.92769e-05,0.104934,-0.104934,-0.104934,-0.00284367,-0.00284367,-0.00284367,-0.00284367,0.32208,0,0,0,0,0,0,0,0,0
94,40,9.52,1.25664,-0.0127277,0.00262267,-0.00262267,-0.00262267,7.5986,7.5986,7.5986,7.5986,6.86718,-3.62245e-05,0.104952,-0.104952,-0.104952,-0.00262267,-0.00262267,-0.00262267,-0.00262267,0.297071,0,0,0,0,0,0,0,0,0
94,41,9.52,1.28805,-0.0127112,0.00239121,-0.00239121,-0.00239121,7.5998,7.5998,7.5998,7.5998,7.0022,-3.30276e-05,0.104969,-0.104969,-0.104969,-0.00239121,-0.00239121,-0.00239121,-0.00239121,0.270871,0,0,0,0,0,0,0,0,0
94,42,9.52,1.31947,-0.0126962,0.00215021,-0.00215021,-0.00215021,7.60088,7.60088,7.60088,7.60088,7.12452,-2.96988e-05,0.104984,-0.104984,-0.104984,-0.00215021,-0.00215021,-0.00215021,-0.00215021,0.243585,0,0,0,0,0,0,0,0,0
94,43,9.52,1.35088,-0.0126828,0.00190062,-0.00190062,-0.00190062,7.60185,7.60185,7.60185,7.60185,7.23364,-2.62515e-05,0.104997,-0.104997,-0.104997,-0.00190062,-0.00190062,-0.00190062,-0.00190062,0.215323,0,0,0,0,0,0,0,0,0
94,44,9.52,1.3823,-0.0126711,0.00164344,-0.00164344,-0.00164344,7.6027,7.6027,7.6027,7.6027,7.32911,-2.26993e-05,0.105009,-0.105009,-0.105009,-0.00164344,-0.00164344,-0.00164344,-0.00164344,0.186195,0,0,0,0,0,0,0,0,0
94,45,9.52,1.41372,-0.0126611,0.00137969,-0.00137969,-0.00137969,7.60342,7.60342,7.60342,7.60342,7.41056,-1.90564e-05,0.105019,-0.105019,-0.105019,-0.00137969,-0.00137969,-0.00137969,-0.00137969,0.15632,0,0,0,0,0,0,0,0,0
94,46,9.52,1.44513,-0.0126529,0.00111043,-0.00111043,-0.00111043,7.60402,7.60402,7.60402,7.60402,7.47766,-1.53374e-05,0.105027,-0.105027,-0.105027,-0.00111043,-0.00111043,-0.00111043,-0.00111043,0.125817,0,0,0,0,0,0,0,0,0
94,47,9.52,1.47655,-0.0126465,0.000836734,-0.000836734,-0.000836734,7.60448,7.60448,7.60448,7.60448,7.53012,-1.1557e-05,0.105034,-0.105034,-0.105034,-0.000836734,-0.000836734,-0.000836734,-0.000836734,0.094808,0,0,0,0,0,0,0,0,0
94,48,9.52,1.50796,-0.0126419,0.000559688,-0.000559688,-0.000559688,7.60482,7.60482,7.60482,7.60482,7.56775,-7.73046e-06,0.105038,-0.105038,-0.105038,-0.000559688,-0.000559688,-0.000559688,-0.000559688,0.0634179,0,0,0,0,0,0,0,0,0
94,49,9.52,1.53938,-0.0126391,0.000280405,-0.000280405,-0.000280405,7.60502,7.60502,7.60502,7.60502,7.59039,-3.87297e-06,0.105041,-0.105041,-0.105041,-0.000280405,-0.000280405,-0.000280405,-0.000280405,0.0317728,0,0,0,0,0,0,0,0,0
94,50,9.52,1.5708,-0.0126382,0,0,0,7.60508,7.60508,7.60508,7.60508,7.59794,0,0.105042,-0.105042,-0.105042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,51,9.52,1.60221,-0.0126391,-0.000280405,0.000280405,0.000280405,7.60502,7.60502,7.60502,7.60502,7.59039,3.87297e-06,0.105041,-0.105041,-0.105041,0.000280405,0.000280405,0.000280405,0.000280405,-0.0317728,0,0,0,0,0,0,0,0,0
94,52,9.52,1.63363,-0.0126419,-0.000559688,0.000559688,0.000559688,7.60482,7.60482,7.60482,7.60482,7.56775,7.73046e-06,0.105038,-0.105038,-0.105038,0.000559688,0.000559688,0.000559688,0.000559688,-0.0634179,0,0,0,0,0,0,0,0,0
94,53,9.52,1.66504,-0.0126465,-0.000836734,0.000836734,0.000836734,7.60448,7.60448,7.60448,7.60448,7.53012,1.1557e-05,0.105034,-0.105034,-0.105034,0.000836734,0.000836734,0.000836734,0.000836734,-0.094808,0,0,0,0,0,0,0,0,0
94,54,9.52,1.69646,-0.0126529,-0.00111043,0.00111043,0.00111043,7.60402,7.60402,7.60402,7.60402,7.47766,1.53374e-05,0.105027,-0.105027,-0.105027,0.00111043,0.00111043,0.00111043,0.00111043,-0.125817,0,0,0,0,0,0,0,0,0
94,55,9.52,1.72788,-0.0126611,-0.00137969,0.00137969,0.00137969,7.60342,7.60342,7.60342,7.60342,7.41056,1.90564e-05,0.105019,-0.105019,-0.105019,0.00137969,0.00137969,0.00137969,0.00137969,-0.15632,0,0,0,0,0,0,0,0,0
94,56,9.52,1.75929,-0.0126711,-0.00164344,0.00164344,0.00164344,7.6027,7.6027,7.6027,7.6027,7.32911,2.26993e-05,0.105009,-0.105009,-0.105009,0.00164344,0.00164344,0.00164344,0.00164344,-0.186195,0,0,0,0,0,0,0,0,0
94,57,9.52,1.79071,-0.0126828,-0.00190062,0.00190062,0.00190062,7.60185,7.60185,7.60185,7.60185,7.23364,2.62515e-05,0.104997,-0.104997,-0.104997,0.00190062,0.00190062,0.00190062,0.00190062,-0.215323,0,0,0,0,0,0,0,0,0
94,58,9.52,1.82212,-0.0126962,-0.00215021,0.00215021,0.00215021,7.60088,7.60088,7.60088,7.60088,7.12452,2.96988e-05,0.104984,-0.104984,-0.104984,0.00215021,0.00215021,0.00215021,0.00215021,-0.243585,0,0,0,0,0,0,0,0,0
94,59,9.52,1.85354,-0.0127112,-0.00239121,0.00239121,0.00239121,7.5998,7.5998,7.5998,7.5998,7.0022,3.30276e-05,0.104969,-0.104969,-0.104969,0.00239121,0.00239121,0.00239121,0.00239121,-0.270871,0,0,0,0,0,0,0,0,0
94,60,9.52,1.88496,-0.0127277,-0.00262267,0.00262267,0.00262267,7.5986,7.5986,7.5986,7.5986,6.86718,3.62245e-05,0.104952,-0.104952,-0.104952,0.00262267,0.00262267,0.00262267,0.00262267,-0.297071,0,0,0,0,0,0,0,0,0
94,61,9.52,1.91637,-0.0127458,-0.00284367,0.00284367,0.00284367,7.59729,7.59729,7.59729,7.59729,6.71998,3.92769e-05,0.104934,-0.104934,-0.104934,0.00284367,0.00284367,0.00284367,0.00284367,-0.32208,0,0,0,0,0,0,0,0,0
94,62,9.52,1.94779,-0.0127653,-0.00305332,0.00305332,0.00305332,7.59588,7.59588,7.59588,7.59588,6.56121,4.21728e-05,0.104915,-0.104915,-0.104915,0.00305332,0.00305332,0.00305332,0.00305332,-0.345799,0,0,0,0,0,0,0,0,0
94,63,9.52,1.9792,-0.0127861,-0.00325082,0.00325082,0.00325082,7.59438,7.59438,7.59438,7.59438,6.39151,4.49005e-05,0.104894,-0.104894,-0.104894,0.00325082,0.00325082,0.00325082,0.00325082,-0.368135,0,0,0,0,0,0,0,0,0
94,64,9.52,2.01062,-0.0128081,-0.00343536,0.00343536,0.00343536,7.59278,7.59278,7.59278,7.59278,6.21155,4.74495e-05,0.104872,-0.104872,-0.104872,0.00343536,0.00343536,0.00343536,0.00343536,-0.388999,0,0,0,0,0,0,0,0,0
94,65,9.52,2.04204,-0.0128313,-0.00360623,0.00360623,0.00360623,7.5911,7.5911,7.5911,7.5911,6.02205,4.98096e-05,0.104849,-0.104849,-0.104849,0.00360623,0.00360623,0.00360623,0.00360623,-0.408309,0,0,0,0,0,0,0,0,0
94,66,9.52,2.07345,-0.0128556,-0.00376276,0.00376276,0.00376276,7.58934,7.58934,7.58934,7.58934,5.82378,5.19715e-05,0.104825,-0.104825,-0.104825,0.00376276,0.00376276,0.00376276,0.00376276,-0.425991,0,0,0,0,0,0,0,0,0
94,67,9.52,2.10487,-0.0128809,-0.00390433,0.00390433,0.00390433,7.58751,7.58751,7.58751,7.58751,5.61753,5.3927e-05,0.104799,-0.104799,-0.104799,0.00390433,0.00390433,0.00390433,0.00390433,-0.441974,0,0,0,0,0,0,0,0,0
94,68,9.52,2.13628,-0.0129071,-0.0040304,0.0040304,0.0040304,7.58562,7.58562,7.58562,7.58562,5.40412,5.56682e-05,0.104773,-0.104773,-0.104773,0.0040304,0.0040304,0.0040304,0.0040304,-0.456196,0,0,0,0,0,0,0,0,0
94,69,9.52,2.1677,-0.012934,-0.00414047,0.00414047,0.00414047,7.58367,7.58367,7.58367,7.58367,5.1844,5.71885e-05,0.104746,-0.104746,-0.104746,0.00414047,0.00414047,0.00414047,0.00414047,-0.468604,0,0,0,0,0,0,0,0,0
